Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure,Horse Power,Machine Failure(2)
1344,65.14007716919792,6,True,False,False,True,False,False,False,False,True,9.222996141540097,1,87553.66275475064,1
1359,51.16664105962949,190,True,False,True,False,False,False,False,True,False,8.311119646790202,1,69542.33209139202,1
1397,46.5038510108517,159,True,True,False,False,False,True,True,False,True,10.711510938507047,1,64978.05686073528,1
1345,58.98388852340673,194,True,False,False,False,True,False,False,True,True,11.0768464804751,1,79282.94468034159,1
2685,10.452154892257665,65,True,False,False,True,False,False,False,False,True,9.953016849160749,1,28065.397825364147,1
1327,66.9517884481693,110,True,False,False,True,True,False,False,True,False,9.855365344507852,1,88874.4899596362,1
1272,67.28810921040777,210,True,False,True,False,True,False,False,True,False,10.392758355091262,1,85650.20255127395,1
1350,60.32546289864071,205,True,False,False,False,True,False,False,True,True,8.963657246601754,1,81476.51640685124,1
1347,55.86599521439427,89,True,False,True,False,False,False,True,True,False,8.419262906020732,1,75256.72864820262,1
1785,26.489830874811464,215,True,True,False,False,False,False,False,True,False,11.354237392803263,1,47262.89634886663,1
1278,72.58655799237552,187,True,False,False,True,True,False,False,True,True,10.783674378894977,1,92669.31633064321,1
1242,74.53581566459754,190,True,False,False,True,True,False,False,True,True,11.298294492162034,1,92591.84285392742,1
1333,58.282240850157585,94,True,False,True,False,False,False,False,True,False,8.235518299684824,1,77704.70411800324,1
2093,18.50299569926124,196,True,True,False,True,False,False,False,True,True,9.20398538298568,1,38240.899943477234,1
2336,14.194614715533543,109,True,False,False,True,False,False,False,True,False,10.436768829320124,1,32904.068562321576,1
1439,63.22399125306061,131,True,False,False,True,False,False,False,True,False,9.26589565757258,1,90973.4760895756,1
1370,60.149462731254886,209,True,False,True,False,True,False,False,True,False,11.220429519285583,1,82461.99143327112,1
1391,52.48775946460058,221,True,False,False,False,True,False,False,True,False,9.499662954092084,1,72977.59898886227,1
1343,49.897486235004486,156,True,False,True,False,True,False,False,True,True,10.070856274992527,1,67005.06292260074,1
1429,40.1199240035688,93,True,True,True,False,False,False,False,True,False,8.706522232060177,1,57209.47156315452,1
1285,72.820239195115,70,True,False,False,True,False,False,False,True,True,9.655059798778755,1,93451.3264038523,1
1388,58.86092068247962,194,True,False,False,False,True,False,False,True,False,9.899999999999977,1,81729.09825170295,1
1333,61.934773546608476,190,True,True,False,False,True,True,False,True,True,10.702160319912744,1,82561.83248083855,1
1564,35.58514783691307,193,True,True,False,False,False,True,True,True,False,10.183826123043561,1,55655.301624649364,1
1362,44.691724342436835,119,True,False,True,False,False,False,False,True,False,8.208275657563167,1,60870.55007908971,1
1340,58.04946549775083,103,True,False,True,False,True,False,False,True,False,8.285408855857582,1,77754.84738574692,1
1328,52.4275984407939,132,True,False,True,False,False,False,False,True,True,7.936200779603069,1,69654.3368154303,1
1369,51.67787234089339,121,True,False,True,False,False,False,False,True,True,8.367234045360297,1,70775.8493628259,1
1291,66.48307297756828,204,True,False,False,True,True,False,False,True,False,10.47401621723739,1,85767.12983378646,1
1630,31.16959056762049,137,True,True,False,False,False,True,True,True,False,9.402404192168655,1,50814.77544134383,1
1475,46.69442176997096,128,True,False,True,False,False,True,False,True,False,10.725737309706144,1,68733.81221553715,1
1574,36.4669452146758,185,True,True,True,False,False,False,False,True,False,10.404197742942857,1,57190.308266626875,1
1345,44.544541787167155,150,True,False,True,False,False,False,False,True,False,8.22969452477809,1,59949.009648268926,1
1359,44.11782374719605,95,True,False,True,False,False,False,False,True,True,8.246528758411845,1,59974.2012480563,1
1290,64.29085715693512,93,True,False,True,False,True,False,False,True,False,8.695428578467556,1,82939.07314274451,1
1449,39.295982356272475,139,True,False,True,False,False,True,False,True,False,9.772862385967125,1,56886.63225631086,1
1379,53.76814108589475,191,True,False,True,False,True,False,False,True,True,9.03097426256842,1,74176.41417734216,1
1340,61.29720959932123,205,True,False,False,False,True,True,False,True,True,10.863724791176038,1,82148.50721438289,1
1439,42.952366804541555,189,True,True,True,False,False,False,False,True,False,8.444198418111357,1,61530.71576665499,1
1370,60.17062025703208,209,True,False,True,False,True,False,False,True,False,11.247964021134216,1,82466.21337491067,1
1368,52.764897605147105,198,True,False,True,False,True,False,False,True,True,9.423161229595877,1,72201.40712427022,1
1540,35.82969683000258,208,True,True,False,False,False,False,True,True,False,10.216972909940534,1,55201.687854488,1
1335,52.62226036365413,148,True,False,True,False,False,False,True,True,False,8.199999999999989,1,70256.41499925902,1
1335,56.82612001712739,163,True,False,True,False,False,False,False,True,False,8.326120017127394,1,75872.48643468092,1
2512,13.20476084850785,174,True,False,False,True,False,False,False,True,False,9.814282545523561,1,33171.911724670594,1
1285,63.53416700243874,75,True,False,True,False,False,False,False,True,False,8.404114562347575,1,81561.8339653006,1
1352,60.38151902870289,191,True,False,False,False,True,False,False,True,False,9.900000000000023,1,81656.66975152757,1
1331,72.21030456159146,153,True,False,False,True,False,False,True,False,True,10.258255087413897,1,96137.16913411478,1
1351,48.03922772940803,35,True,False,True,False,False,True,False,True,True,8.117969701737353,1,64934.23498435843,1
1368,52.73646110281801,176,True,False,True,False,True,False,False,True,True,8.845844411272074,1,72181.79537589451,1
1373,47.39842333141717,16,True,False,True,False,False,False,False,True,False,8.253941671457069,1,65080.624597668815,1
1392,64.74660978514625,13,True,False,False,True,False,False,False,True,False,11.039786787112297,1,90094.03087330039,1
1533,39.92714756289385,191,True,True,True,False,False,False,False,True,False,8.914153003435754,1,61064.06721195838,1
1385,48.67442401615218,100,True,False,True,False,False,True,True,False,True,8.089631244828087,1,67404.54413113563,1
1318,67.23874071917241,36,True,False,False,True,False,False,False,True,False,10.251333527448264,1,88654.96269471863,1
1300,69.45357989104754,125,True,False,False,True,False,False,False,True,False,9.660157618141238,1,90278.57656331452,1
1374,42.68629653428731,220,True,True,True,False,False,False,False,True,True,9.280567032945802,1,58632.105907016994,1
1414,51.61896333205827,229,True,False,True,False,True,False,True,True,False,8.779489080679621,1,72983.05827376957,1
1376,62.572315888382334,64,True,False,False,True,False,False,False,True,True,10.576310845208646,1,86061.86651133522,1
1371,64.97200002767572,187,True,True,False,True,True,False,True,True,False,9.54373332964324,1,89091.79919809314,1
1318,69.55839308240199,58,True,False,True,True,False,False,False,True,False,8.756993518384343,1,91389.72388722579,1
1374,53.987561999510824,212,True,False,True,False,True,False,False,True,False,11.144610834760122,1,74178.33032243335,1
1329,53.617887389551484,205,True,False,True,False,True,False,False,True,True,9.449576546279244,1,71267.77786890307,1
1286,70.07437707460927,87,True,False,False,True,False,False,False,True,True,10.849303512154014,1,90098.4983519112,1
1356,54.77824435705454,190,True,False,True,False,True,False,False,True,False,7.9766084864155715,1,74318.11761478928,1
1333,60.043624894806925,200,True,False,False,False,True,False,False,True,False,11.140295909780178,1,79926.7837249621,1
1350,65.90451723913756,147,True,True,False,True,True,False,True,True,False,9.849983664763844,1,88995.76706379319,1
1290,69.9844037449497,139,True,False,False,True,True,False,False,True,False,9.494151404356138,1,90300.96696781312,1
1354,54.91413156326079,170,True,False,True,False,False,False,False,True,True,7.946467109184791,1,74369.32734214331,1
1370,62.74182314347831,190,True,False,False,True,True,False,False,True,False,9.224789114952271,1,85868.52059755546,1
1352,52.77142149789668,211,True,False,False,False,True,False,False,True,False,9.423807165965538,1,71349.29621895833,1
1412,53.73293168003142,244,True,False,False,False,True,False,True,True,False,9.596054804707698,1,75897.32902366796,1
1670,30.5,233,True,True,False,False,False,False,False,True,True,9.798552935849724,1,50955.34884498574,1
1368,56.87884286672679,191,True,False,True,False,True,False,False,True,False,10.513851413237147,1,77837.90443654291,1
1274,68.49127156324603,115,True,False,True,True,False,False,False,True,False,8.821089911353715,1,87309.61382383567,1
1348,49.07014892637402,179,True,False,True,False,True,False,False,True,True,9.568659662633872,1,66175.41480490564,1
1376,59.4087725172801,200,True,False,False,False,True,False,False,True,False,9.512599307185374,1,81749.43303117665,1
1397,58.073270553815,190,True,False,False,False,True,False,False,True,True,9.964957561218913,1,81152.29929132538,1
1366,56.2,175,True,False,True,False,True,False,False,True,False,8.863163595632015,1,76818.49931358173,1
1608,34.95779114796529,211,True,True,True,False,False,False,True,True,False,8.81708509962676,1,56070.32877249277,1
1338,51.681926504551484,95,True,False,True,False,False,False,False,True,True,8.140963252275727,1,69155.06484431472,1
1368,52.23744572885192,214,True,False,False,False,True,False,False,True,False,10.349844939576915,1,71497.12337186556,1
1368,50.78990933781157,204,True,False,True,False,True,False,False,True,False,8.5981631919392,1,69512.18182043372,1
1367,48.356785055828375,115,True,False,True,False,False,False,True,True,False,8.513570111656726,1,66138.68679862445,1
1336,54.02107987640709,221,True,False,False,False,True,False,False,True,False,11.099999999999996,1,72169.83444771986,1
1483,50.42501144022972,219,True,False,False,False,True,False,False,True,False,11.61647025258631,1,74748.66361556321,1
1359,47.786897525309,42,True,False,True,False,False,False,False,True,True,8.078275618672745,1,64938.091886937575,1
1369,43.87721032287592,125,True,True,True,False,False,False,False,True,False,8.23374424895192,1,60070.4379708096,1
1307,67.9927496491053,69,True,False,False,True,True,False,False,True,True,10.335750116964874,1,88870.25412226406,1
2270,15.751653748815086,198,True,True,False,True,False,False,False,True,False,11.003848515106592,1,35767.914504017,1
1375,53.9371844369393,206,True,False,True,False,True,False,False,True,True,11.20345369046373,1,74165.3588357657,1
1386,70.33369630671892,83,True,False,False,True,False,False,True,False,True,10.970721856738823,1,97447.07412264163,1
1352,60.82465028739057,185,True,False,False,False,True,True,False,True,False,9.766822094493097,1,82272.35417874501,1
1378,53.8291166139114,182,True,False,True,False,True,False,False,True,True,8.93341341774178,1,74174.24344854476,1
1379,50.439074166569945,223,True,False,True,False,True,False,False,True,False,8.707283888953384,1,69556.6714451446,1
1406,64.56062039376414,26,True,False,False,True,False,False,False,True,True,9.981679929475046,1,90729.36263485168,1
1421,49.2484251787552,211,True,False,True,False,True,False,False,True,True,10.568183161198702,1,69987.22652541318,1
1340,66.35170868217865,102,True,True,False,True,True,False,True,True,False,10.108883973892883,1,88941.44507165956,1
2593,12.346444320166288,78,True,False,False,True,False,False,False,True,False,11.199999999999989,1,32017.992155677708,1
1357,58.94986972514614,195,True,False,False,False,True,False,False,True,False,10.567972100614808,1,79925.77023288349,1
1360,60.05333293721219,135,True,False,True,False,True,False,False,True,False,9.351666839969653,1,81652.88335833848,1
1300,61.088692203045824,202,True,False,False,False,True,False,False,True,True,10.566190752487355,1,79429.38298313423,1
1232,65.03670348542362,185,True,False,True,False,True,False,False,True,False,10.948284430143117,1,80170.90813623404,1
1363,56.50922339485811,199,True,False,False,False,True,False,False,True,False,10.104951099539152,1,77057.96615952399,1
1351,50.968912381597576,26,True,False,True,False,False,False,False,True,False,7.937824763195153,1,68890.5099983088,1
1623,29.007397118995407,216,True,True,False,False,False,False,False,True,False,10.446116512527428,1,46869.892741774565,1
1283,71.79997194018347,144,True,False,False,True,True,False,False,True,True,10.110157126182571,1,92009.99722190236,1
1339,44.58111046834892,199,True,False,True,False,False,False,False,True,True,8.444333140504664,1,59710.69616424508,1
1730,27.097943284058896,206,True,True,False,False,False,True,False,True,True,11.16419445465521,1,46875.33970095091,1
1374,55.26057549546017,217,True,False,True,False,True,False,True,True,False,8.967083951967249,1,75926.3083832549,1
1412,60.94243672805941,83,True,False,False,True,False,False,False,True,False,10.615162372225589,1,86047.78464057187,1
1574,32.62073849263071,213,True,True,False,False,False,False,False,False,True,11.105069841618924,1,51323.415404063984,1
1306,66.04066312485523,45,True,False,False,True,False,False,True,True,False,9.790767906300655,1,86262.23233101894,1
1381,47.15759153525368,66,True,True,True,False,False,False,True,True,False,8.761082185368236,1,65124.43367764782,1
2712,9.586279039571721,44,True,False,False,True,False,False,False,True,True,9.79841868919922,1,26000.099229040567,1
1595,29.506574733247035,214,True,True,False,False,False,False,False,True,False,10.184048265045329,1,46862.65466636792,1
2634,12.145518668660948,18,True,False,False,True,False,False,False,True,True,9.70035267763521,1,31998.763933866336,1
1424,37.86034166734323,212,True,True,False,False,False,False,False,True,True,10.211384998782206,1,53943.176898628175,1
1403,47.82920172581524,128,True,False,False,False,True,True,True,True,False,11.45294992809102,1,67091.97635428916,1
1406,45.52420294209654,204,True,True,False,False,False,False,False,True,False,10.340572500782063,1,64013.31974542716,1
1345,58.41355590060473,100,True,False,True,False,False,False,False,True,True,8.437595990964052,1,78578.39920666796,1
2850,4.959951203069943,168,True,False,False,True,False,False,False,True,False,10.487960962455983,1,14133.980043341742,1
1328,62.41561693517438,122,True,False,True,False,True,False,False,True,False,9.687506451860484,1,82883.71530724588,1
1326,67.16809094557472,48,True,True,False,True,True,False,True,True,False,9.669826449597693,1,89095.35327323804,1
1360,49.287947023509936,216,True,False,True,False,True,False,False,True,False,10.936397342008812,1,67049.8048217406,1
1363,58.10467245360782,193,True,False,False,False,True,False,False,True,False,11.061215470790879,1,79194.86848467012,1
1477,46.66754489257406,207,True,True,True,False,False,False,False,True,False,8.059129904536254,1,68862.77653181381,1
1326,61.5195212038468,97,True,False,True,False,True,False,False,True,False,9.017438703549614,1,81571.21029674698,1
2618,12.290367724418683,89,True,False,False,True,False,False,False,True,True,10.08196119689962,1,32182.785976073275,1
1377,50.40371414375302,220,True,False,False,False,True,False,False,True,False,9.331570221900678,1,69447.86098476603,1
1369,51.711135733063706,145,True,False,True,False,False,False,False,True,False,8.4888642669363,1,70803.87778620828,1
1293,64.1201160103322,188,True,False,False,False,True,False,False,True,False,9.67649161121198,1,82823.49441647988,1
1361,46.51414386966284,59,True,False,True,False,False,False,False,True,False,8.092928065168602,1,63312.35499374367,1
1564,35.58476966473652,193,True,True,False,False,False,True,True,True,False,10.182565549121739,1,55655.655593806616,1
1610,34.73228511412392,222,True,True,False,False,False,False,True,False,False,9.374693020177022,1,55899.13204601436,1
1336,56.49196177313762,200,True,False,True,False,True,False,False,True,False,8.22233839326904,1,75381.93843744097,1
1291,58.333480625217796,175,True,False,True,False,True,False,True,True,False,10.697416723149582,1,75292.00176750262,1
1340,51.58298579694075,76,True,False,True,False,False,False,False,True,True,8.091492898470369,1,69137.3544576524,1
1372,55.68279001473502,203,True,False,False,False,True,False,False,True,False,10.831160058940036,1,76442.90193842385,1
1274,70.73098907560939,110,True,False,False,True,False,False,False,True,True,10.830543169268303,1,90102.49430494585,1
1373,70.95370366399644,59,True,False,False,True,False,False,False,True,True,10.72492879630962,1,97347.72508299674,1
1290,61.756333060072514,211,True,False,False,False,True,False,False,True,False,10.788259046723091,1,79704.36144466695,1
2563,12.8,117,True,False,False,True,False,False,True,True,False,10.5332623165863,1,32816.573659732545,1
1297,55.538317052786795,57,True,False,True,False,True,False,True,True,False,7.9325929737909116,1,72045.13456042524,1
1275,57.88074031271839,215,True,False,False,False,True,False,False,True,False,9.651111294549269,1,73732.65058485825,1
1321,72.89675513226933,157,True,False,False,True,False,False,True,False,True,9.334148870212719,1,96322.31145511748,1
2568,12.666419448366044,14,True,False,False,True,False,False,False,True,False,9.225870988525804,1,32498.10157024284,1
2473,13.46724726570114,171,True,True,False,True,False,False,False,True,False,10.419213504486073,1,33291.30051697807,1
1329,53.66687861853769,202,True,False,True,False,True,False,False,True,True,8.763699340472375,1,71359.19550219133,1
1417,38.140672148401876,200,True,True,False,False,False,False,False,True,True,9.706790132876648,1,54065.344922273536,1
1345,57.77038732536754,29,True,False,True,False,False,False,False,True,True,8.085193662683752,1,77746.4359014375,1
1367,56.29063542110956,203,True,False,False,False,True,False,False,True,False,10.768895895533882,1,76959.82440732962,1
1358,46.76478146605146,68,True,False,True,False,False,False,False,True,True,8.086375288068616,1,63517.11701857079,1
1280,62.880792844714335,87,True,False,True,False,True,False,False,True,False,9.368213502650757,1,80483.73383612442,1
1237,63.15900847951389,160,True,False,True,False,True,False,False,True,False,10.060313561194924,1,77798.56824016584,1
2632,12.420683878706646,74,True,False,False,True,False,False,False,True,False,9.878803705430444,1,32679.34072727741,1
1370,44.54340646804404,172,True,True,True,False,False,False,False,True,False,7.909493809565117,1,60946.78868147454,1
2339,14.124738203003531,187,True,False,False,True,False,False,False,True,True,9.006320066582534,1,33025.76454336315,1
1368,45.617528805669295,152,True,False,True,False,False,False,False,True,True,8.100000000000023,1,62449.96247321576,1
2273,14.575522136036943,150,True,False,False,True,False,False,False,True,True,10.423069570401822,1,33136.01341384218,1
1619,31.83128475425887,62,True,True,False,False,False,True,True,False,True,9.134357622870551,1,51541.72441780171,1
1393,46.711073851425816,206,True,True,True,False,False,False,True,True,False,9.579697939052641,1,65100.39614233509,1
2533,12.890878307114571,46,True,False,False,True,False,False,True,True,False,9.409121692885435,1,32649.45316361314,1
1342,61.62468937713656,203,True,False,False,False,True,False,False,True,False,10.684260059233276,1,82596.1226590168,1
1351,47.893429533763815,122,True,False,True,False,False,False,False,True,False,8.199999999999989,1,64731.07611345628,1
1351,49.00626106697519,120,True,False,True,False,False,False,False,True,True,8.361252213395064,1,66223.89746015889,1
1368,54.214103442844426,207,True,False,True,False,True,False,False,True,False,10.483864958370436,1,74209.19659408755,1
1396,46.55377727758019,171,True,True,False,False,False,True,True,False,True,10.428595427045584,1,65009.04443028477,1
1255,63.375137489093,185,True,False,False,False,True,False,False,True,True,10.265300404985025,1,79547.61971558862,1
1276,67.06071087891345,197,True,False,True,False,True,False,False,True,False,7.9534373647538175,1,85569.48104889617,1
1296,63.92609555415771,139,True,False,True,False,True,False,False,True,False,8.441983754018025,1,82812.08620141158,1
1377,62.69894661025501,59,True,False,False,True,False,False,False,False,True,9.100632033846962,1,86366.40113658106,1
1307,57.64829311378471,157,True,False,True,False,True,False,True,True,False,10.141859281447072,1,75283.77951736542,1
1518,36.34458366011893,204,True,True,False,False,False,False,True,False,True,10.605017184102277,1,55144.92186302412,1
1377,48.2,132,True,False,True,False,False,False,False,True,True,8.066534597306061,1,66387.6258102462,1
1443,53.55747517447178,205,True,False,False,False,True,False,False,True,False,10.163983270702463,1,77270.76657071873,1
1336,61.05694401021633,150,True,False,True,False,True,False,False,True,False,9.515598758228595,1,81610.88518681606,1
1395,45.52553321839111,208,True,True,True,False,False,False,False,True,True,8.891488927202984,1,63468.95776531706,1
1376,58.148634854551986,201,True,False,False,False,True,False,False,True,False,10.985602845269579,1,79935.29184351017,1
1375,67.45944813001692,124,True,False,False,True,True,False,False,True,False,9.481815521885967,1,92708.70939946124,1
1565,36.83183206003172,207,True,True,False,False,False,False,False,True,True,9.640897856164775,1,57616.91341298131,1
1249,63.733241423406966,187,True,False,False,False,True,False,False,True,False,10.3133627445098,1,79616.24245950964,1
1316,52.72076404326729,14,True,False,True,False,True,False,False,True,False,8.623110487380341,1,69381.57707870197,1
1318,72.67231124304426,141,True,False,False,True,False,False,False,False,True,10.583992589451347,1,95737.29616125025,1
1363,49.142534832508524,186,True,False,True,False,True,False,False,True,False,10.804512344880681,1,67016.65102909404,1
2633,12.2,18,True,False,False,True,False,False,False,True,True,9.993665983793285,1,32123.179562482914,1
1277,54.90447287804763,28,True,False,True,False,True,False,True,True,False,8.161694599594263,1,70127.08567549595,1
2724,9.188346603871562,5,True,False,False,True,False,False,False,True,True,9.050486292978968,1,25014.027764958886,1
1392,58.385191319447,57,True,False,True,False,False,True,False,True,True,9.370049930554313,1,81236.53577222236,1
2615,12.116195129731322,100,True,False,False,True,False,False,False,True,False,11.199999999999989,1,31688.850937950927,1
1243,62.79775024203395,165,True,False,True,False,True,False,False,True,False,10.012198136817101,1,77798.60992760985,1
1260,63.82873959118796,20,True,False,True,False,False,False,False,True,False,8.5,1,80470.2278263799,1
1404,61.2035295283101,187,True,False,False,True,True,False,False,True,False,9.321177169860608,1,85986.61766745427,1
1366,58.444891289964644,230,True,True,True,False,True,False,False,True,True,8.9357486004913,1,79671.43990886652,1
1367,50.09413478989964,127,True,True,True,False,False,False,False,True,True,8.701675774314378,1,68370.87825133164,1
1621,34.53927741919185,223,True,True,False,False,False,True,True,True,False,9.02661583562893,1,55999.286048138674,1
1519,30.831996570958747,211,True,True,False,False,False,False,False,True,False,9.349598971287657,1,46840.49598971288,1
1286,55.97196767770529,205,True,False,True,False,True,False,False,True,False,8.608915617931995,1,71977.7978879159,1
2707,9.768010969843328,89,True,False,False,True,False,False,False,False,True,9.839780603133471,1,26444.649428096836,1
1393,42.90868806070422,201,True,True,True,False,False,False,False,True,True,9.160391956158083,1,59690.53058281627,1
2001,19.748101045441533,204,True,True,False,False,False,False,False,False,True,9.021097560636454,1,39527.28736931981,1
1370,52.72998621229105,133,True,False,True,False,False,False,False,True,True,7.9530737412979615,1,72275.30165935389,1
1262,58.41878273416851,207,True,False,False,False,True,True,False,True,False,9.341972726243517,1,73716.65645116763,1
1527,36.17024200450684,124,True,True,False,False,False,True,True,True,False,10.106624276056772,1,55255.48582700968,1
1365,54.68163755503893,89,True,False,False,False,True,True,True,True,False,9.480614083139619,1,74677.5013864023,1
1349,49.36841221905424,139,True,False,True,False,False,False,False,True,False,8.093044166327244,1,66575.26474606583,1
1346,66.9008561520223,74,True,False,False,True,False,False,False,False,True,10.899999999999975,1,90066.71284228034,1
1379,53.78474174452221,216,True,False,False,False,True,False,False,True,False,10.593192211655472,1,74172.54710695881,1
1379,59.27556728986653,199,True,False,False,False,True,False,False,True,False,9.597366270084915,1,81745.61851784617,1
1369,51.69792618656087,150,True,False,True,False,False,False,False,True,True,8.487557119365187,1,70824.0187001192,1
1334,71.96454681010017,140,True,False,False,True,False,False,False,True,True,10.71522286717448,1,96013.39768665776,1
1373,46.39332295619352,202,True,False,True,False,False,False,False,True,True,8.584446173967716,1,63726.39137724248,1
2653,11.99209468538841,72,True,False,False,True,False,False,False,True,False,9.376284056165238,1,31814.38037108832,1
1359,53.23863197905041,138,True,False,True,False,True,False,False,True,False,9.44748449099907,1,72387.33531071407,1
2190,15.062256153264773,116,True,False,False,True,False,False,False,True,True,10.624512306529565,1,32945.977529298136,1
1332,65.43141601142237,99,True,False,False,True,False,False,False,True,True,11.28023151457463,1,86722.51790207259,1
2635,12.113915618382407,18,True,False,False,True,False,False,False,True,True,9.526535901103227,1,31926.93020058321,1
1423,54.37620379930321,213,True,False,False,False,True,False,False,True,False,10.577144455916393,1,77382.73515065075,1
1333,52.662526897746424,105,True,False,True,False,False,False,True,True,False,8.199999999999989,1,70225.32923493977,1
1336,68.38403503277598,92,True,False,False,True,True,False,False,True,False,8.804258949694391,1,91405.67579048098,1
1353,44.35396309792629,130,True,False,True,False,False,False,False,True,False,8.102642065284186,1,60014.716945237196,1
2654,11.476299992904083,34,True,False,False,True,False,False,False,True,True,9.417999979725941,1,30460.087886283593,1
1315,67.55680706317442,41,True,False,False,True,True,False,False,True,True,10.481064312275164,1,88852.73715653847,1
1402,55.131308892073335,199,True,False,False,False,True,False,False,True,False,9.599017320794202,1,77232.14711257143,1
1438,59.967717540445776,164,True,False,False,True,False,False,False,True,False,8.939462950693098,1,86242.88640389823,1
1378,62.642816214255994,79,True,False,False,True,False,False,True,False,True,10.223914119123537,1,86365.55026176038,1
1294,61.38621496435704,204,True,False,False,False,True,False,False,True,True,10.643107482178547,1,79476.48399940121,1
1423,48.57305295181741,71,True,False,True,False,False,True,False,True,True,9.476168228909568,1,68930.14495852956,1
1367,56.29927800529963,203,True,False,False,False,True,False,False,True,False,10.889892074194771,1,76961.9245552878,1
1370,53.353277078730116,210,True,False,False,False,True,False,False,True,False,9.406554157460219,1,73111.2667781835,1
1401,52.35509020396008,130,True,False,False,False,True,True,False,True,False,9.848067013141717,1,73377.80141814123,1
1346,57.9973285027519,187,True,False,False,False,True,True,False,True,False,10.122345483681006,1,78043.42712251478,1
1436,46.74780713080223,42,True,False,True,False,False,True,True,False,True,11.417424046796157,1,67160.65194814929,1
1498,36.65107544472055,73,True,True,False,False,False,True,False,True,False,9.538485824327147,1,54926.769895018995,1
1384,46.47683629886116,181,True,True,True,False,False,False,True,True,False,8.88725662323449,1,64328.23055869344,1
1329,72.19104347418356,148,True,False,False,True,False,False,False,False,True,10.595451345852796,1,95959.71062300232,1
1446,53.424870579608935,207,True,False,False,False,True,False,False,True,False,10.477186849942516,1,77236.75942227735,1
1366,50.8733702930944,201,True,False,True,False,True,False,False,True,False,8.630790793181886,1,69506.49845206118,1
1366,60.31524712789716,211,True,False,False,False,True,False,False,True,True,11.228250957367585,1,82400.66175440568,1
1390,58.383849822759295,188,True,False,True,False,True,False,False,True,True,9.756895112252442,1,81171.68438629339,1
1335,71.60083394623508,31,True,False,False,True,False,False,False,True,True,11.897289674736008,1,95658.41393152544,1
1322,58.84646055388194,137,True,False,True,False,True,False,False,True,False,8.762017910173869,1,77771.28393858059,1
1364,44.59305656103414,107,True,False,True,False,False,False,False,True,False,8.306943438965861,1,60856.158678402266,1
2679,12.164375586564995,39,True,False,False,True,False,False,False,True,False,9.256340710229297,1,32584.83619841775,1
1320,61.83196624314961,193,True,False,True,False,True,False,False,True,True,8.735019019968483,1,81504.02339288454,1
1339,69.28991026561249,63,True,False,False,True,True,False,False,True,False,8.873393156258354,1,92790.77242282846,1
1324,52.27853342127538,132,True,False,True,False,False,False,False,True,False,8.330948157919448,1,69222.55332185054,1
1685,27.730662810900725,98,True,True,False,False,False,True,False,True,True,9.092923966715183,1,46732.37897032744,1
1328,53.84063001019024,207,True,False,True,False,True,False,False,True,True,8.271873997961958,1,71516.57215492529,1
1470,46.51885162363817,247,True,False,True,False,True,False,False,True,False,9.630153737136741,1,68385.37472863392,1
1317,68.39102590651754,30,True,False,False,True,False,False,False,True,True,10.825037488750231,1,90099.06752938451,1
1370,54.10350959183113,170,True,False,True,False,True,False,False,True,True,10.324306443178346,1,74160.70173142872,1
1330,73.59082214495419,160,True,False,False,True,True,False,False,True,True,10.646788886616307,1,97887.92617729936,1
1359,44.104424584575455,92,True,False,True,False,False,False,False,True,True,8.286726246273622,1,59958.939601831444,1
1617,31.897710234339485,53,True,True,False,False,False,True,True,False,True,9.10114488283024,1,51570.475579763275,1
1307,66.66350231706127,34,True,False,False,True,False,False,False,True,True,9.652797894888218,1,87075.41511491897,1
1391,52.90989044059094,215,True,False,False,False,True,False,False,True,False,10.995404745723128,1,73605.56828906966,1
2668,11.06829492240914,58,True,False,False,True,False,False,False,False,True,8.315453126424346,1,29532.097952428707,1
2345,14.144158346527549,142,True,False,False,True,False,False,False,True,False,10.272079173263766,1,33069.97701875135,1
1355,55.526627172131185,105,True,False,True,False,True,False,True,True,False,8.515384412568451,1,75246.80327411884,1
1277,54.89120146342452,28,True,False,True,False,False,False,True,True,False,8.094273761232893,1,70131.40766118042,1
1319,62.69959242016685,175,True,True,True,False,True,False,False,True,True,10.820787987677441,1,82732.36875504517,1
1372,54.503075757445025,135,True,False,True,False,True,False,True,True,False,8.76961742447119,1,74828.78274238673,1
1280,74.67657634699633,65,True,False,False,True,False,False,False,True,True,9.796881390921355,1,95546.16660634908,1
1555,33.92944088739775,208,True,True,False,False,False,False,False,True,True,9.137088830690963,1,52621.60116900598,1
1363,65.75882618617226,87,True,False,False,True,False,False,False,True,False,10.40865090973122,1,89417.15235763235,1
1338,58.07246552325854,104,True,False,True,False,False,False,False,True,False,8.323479313955097,1,77752.59829667448,1
1362,54.70311121002716,142,True,False,True,False,True,False,False,True,True,8.243968289295438,1,74539.45042247696,1
1294,69.17996198053511,82,True,False,False,True,False,False,False,True,True,10.7200380194649,1,89536.01015295858,1
1290,62.53350476697402,93,True,False,True,False,False,False,True,True,False,8.591099682201701,1,80719.2995609061,1
1272,57.72841104825501,167,True,False,True,False,True,False,True,True,False,8.259011837416098,1,73461.26222406523,1
1363,48.48320714215547,147,True,False,True,False,True,False,True,True,False,9.016035710777325,1,66114.1337371451,1
1551,34.01728997542381,207,True,True,False,False,False,False,False,True,True,9.15045717017319,1,52637.47129773417,1
