Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Horse Power,Machine Failure
190,False,False,False,False,False,False,False,False,True,10.199999999999989,71321.6,0
193,False,False,False,False,False,False,False,True,False,10.199999999999989,47344.0,0
195,False,False,False,False,False,False,False,True,False,10.100000000000025,51104.2,0
197,False,False,False,False,False,False,False,True,False,10.200000000000044,48917.100000000006,0
199,False,False,False,False,False,False,False,False,True,10.100000000000025,70299.0,0
202,False,False,False,False,False,False,False,True,False,10.100000000000025,49336.0,0
204,False,False,False,False,False,False,False,True,False,10.100000000000025,62669.4,0
206,False,False,False,False,False,False,False,False,True,10.099999999999966,60018.0,0
209,False,False,False,False,False,False,False,False,True,10.100000000000025,58064.8,0
212,False,False,False,False,False,False,True,False,False,10.199999999999989,64392.9,0
217,False,False,False,False,False,False,False,True,False,10.199999999999989,59510.2,0
219,False,False,False,False,False,False,False,True,False,10.099999999999966,55987.5,0
221,False,False,False,False,False,False,False,False,True,10.100000000000025,50097.6,0
0,False,False,False,False,False,False,True,False,False,10.100000000000025,59840.0,0
5,False,False,False,False,False,False,False,True,False,10.199999999999989,63452.4,0
7,False,False,False,False,False,False,False,True,False,10.099999999999966,45117.8,0
9,False,False,False,False,False,False,False,False,True,10.100000000000025,64500.0,0
12,False,False,False,False,False,False,False,True,False,10.100000000000025,35148.0,0
14,False,False,False,False,False,False,False,True,False,10.100000000000025,45631.8,0
16,False,False,False,False,False,False,False,False,True,10.200000000000044,55002.0,0
19,False,False,False,False,False,False,False,True,False,10.200000000000044,67020.09999999999,0
21,False,False,False,False,False,False,False,False,True,10.200000000000044,65015.2,0
24,False,False,False,False,False,False,False,True,False,10.200000000000044,67400.8,0
26,False,False,False,False,False,False,False,True,False,10.100000000000025,51758.4,0
28,False,False,False,False,False,False,False,True,False,10.0,45256.5,0
30,False,False,False,False,False,False,False,True,False,10.100000000000025,55856.600000000006,0
32,False,False,False,False,False,False,False,False,True,10.100000000000025,51436.0,0
35,False,False,False,False,False,False,False,True,False,10.199999999999989,46646.4,0
37,False,False,False,False,False,False,False,False,True,10.099999999999966,64262.100000000006,0
40,False,False,False,False,False,False,False,True,False,10.100000000000025,71519.0,0
42,False,False,False,False,False,False,False,False,True,10.100000000000025,49756.8,0
45,False,False,False,False,False,False,False,False,True,10.100000000000025,56311.8,0
48,False,False,False,False,False,False,False,True,False,10.100000000000025,58591.8,0
50,False,False,False,False,False,False,False,False,True,10.199999999999989,65880.0,0
53,False,False,False,False,False,False,False,True,False,10.099999999999966,79945.0,0
55,False,False,False,False,False,False,True,False,False,10.100000000000025,49191.8,0
60,False,False,False,False,False,False,False,True,False,10.100000000000025,59918.5,0
64,False,False,False,False,False,False,False,True,False,10.199999999999989,49747.5,0
66,False,False,False,False,False,False,False,True,False,10.199999999999989,54090.4,0
68,False,False,False,False,False,False,False,False,True,10.199999999999989,84704.1,0
71,False,False,False,False,False,False,False,False,True,10.199999999999989,76799.5,0
74,False,False,False,False,False,False,False,False,True,10.199999999999989,74163.40000000001,0
77,False,False,False,False,False,False,False,False,True,10.299999999999956,54908.0,0
80,False,False,False,False,False,False,False,False,True,10.199999999999989,54621.00000000001,0
83,False,False,False,False,False,False,False,False,True,10.400000000000034,41246.4,0
86,False,False,False,False,False,False,False,True,False,10.300000000000011,77095.4,0
88,False,False,False,False,False,False,False,True,False,10.300000000000011,44066.4,0
90,False,False,False,False,False,False,False,True,False,10.300000000000011,66127.2,0
92,False,False,False,False,False,False,False,False,True,10.299999999999956,59283.600000000006,0
95,False,False,False,False,False,False,False,True,False,10.399999999999975,47508.4,0
97,False,False,False,False,False,False,False,True,False,10.5,43958.7,0
99,False,False,False,False,False,False,False,False,True,10.399999999999975,76284.59999999999,0
102,False,False,False,False,False,False,True,False,False,10.399999999999975,41193.9,0
107,False,False,False,False,False,False,False,True,False,10.399999999999975,59699.99999999999,0
109,False,False,False,False,False,False,False,True,False,10.399999999999975,55152.0,0
111,False,False,False,False,False,False,False,True,False,10.399999999999975,75942.8,0
113,False,False,False,False,False,False,False,True,False,10.400000000000034,60531.3,0
115,False,False,False,False,False,False,False,True,False,10.299999999999956,61227.6,0
117,False,False,False,False,False,False,False,True,False,10.399999999999975,66034.8,0
119,False,False,False,False,False,False,False,True,False,10.5,62379.6,0
121,False,False,False,False,False,False,False,True,False,10.399999999999975,61754.2,0
123,False,False,False,False,False,False,False,False,True,10.5,46003.0,0
126,False,False,False,False,False,False,False,True,False,10.399999999999975,62104.8,0
128,False,False,False,False,False,False,False,False,True,10.399999999999975,72158.5,0
131,False,False,False,False,False,False,False,True,False,10.399999999999975,65450.3,0
133,False,False,False,False,False,False,False,True,False,10.399999999999975,67574.5,0
135,False,False,False,False,False,False,False,True,False,10.5,53801.0,0
137,False,False,False,False,False,False,True,False,False,10.5,57178.600000000006,0
142,False,False,False,False,False,False,False,True,False,10.5,73988.8,0
144,False,False,False,False,False,False,False,True,False,10.5,54067.2,0
146,False,False,False,False,False,False,False,True,False,10.400000000000034,67584.4,0
148,False,False,False,False,False,False,False,True,False,10.5,73500.0,0
150,False,False,False,False,False,False,False,True,False,10.5,70359.0,0
152,False,False,False,False,False,False,False,True,False,10.400000000000034,47665.8,0
154,False,False,False,False,False,False,True,False,False,10.400000000000034,67386.5,0
159,False,False,False,False,False,False,False,True,False,10.399999999999975,54085.8,0
161,False,False,False,False,False,False,True,False,False,10.399999999999975,70126.7,0
166,False,False,False,False,False,False,False,True,False,10.399999999999975,44908.5,0
168,False,False,False,False,False,False,True,False,False,10.399999999999975,52380.9,0
173,False,False,False,False,False,False,False,True,False,10.300000000000011,68477.7,0
175,False,False,False,False,False,False,False,False,True,10.5,48412.0,0
178,False,False,False,False,False,False,False,True,False,10.5,64848.3,0
180,False,False,False,False,False,False,False,False,True,10.600000000000025,70621.5,0
183,False,False,False,False,False,False,False,False,True,10.600000000000025,62094.4,0
186,False,False,False,False,False,False,False,True,False,10.5,64017.4,0
188,False,False,False,False,False,False,False,False,True,10.5,54056.8,0
191,False,False,False,False,False,False,True,False,False,10.399999999999975,56254.2,0
196,False,False,False,False,False,False,False,True,False,10.5,52120.8,0
198,False,False,False,False,False,False,False,False,True,10.5,42778.5,0
201,False,False,False,False,False,False,False,False,True,10.5,72861.09999999999,0
204,False,False,False,False,False,False,False,True,False,10.599999999999966,51328.2,0
206,False,False,False,False,False,False,False,True,False,10.5,66267.2,0
208,False,False,False,False,False,False,True,False,False,10.600000000000025,66297.2,0
213,False,False,False,False,False,False,False,True,False,10.600000000000025,50479.2,0
215,False,False,False,False,False,False,False,True,False,10.699999999999989,58044.8,0
0,False,False,False,False,False,False,False,True,False,10.599999999999966,57475.6,0
2,False,False,False,False,False,False,False,True,False,10.600000000000025,64587.6,0
4,False,False,False,False,False,False,False,True,False,10.600000000000025,56738.50000000001,0
6,False,False,False,False,False,False,False,False,True,10.600000000000025,57304.5,0
9,False,False,False,False,False,False,False,True,False,10.599999999999966,70464.0,0
11,False,False,False,False,False,False,False,True,False,10.5,68923.2,0
13,False,False,False,False,False,False,False,True,False,10.599999999999966,83550.5,0
15,False,False,False,False,False,False,False,True,False,10.599999999999966,69043.0,0
17,False,False,False,False,False,False,False,True,False,10.599999999999966,59548.2,0
19,False,False,False,False,False,False,True,False,False,10.600000000000025,59064.8,0
24,False,False,False,False,False,False,False,True,False,10.5,59604.5,0
26,False,False,False,False,False,False,False,True,False,10.5,58025.5,0
28,False,False,False,False,False,False,False,True,False,10.5,63277.2,0
30,False,False,False,False,False,False,False,False,True,10.5,61631.99999999999,0
33,False,False,False,False,False,False,False,True,False,10.5,51284.8,0
35,False,False,False,False,False,False,False,False,True,10.600000000000025,68163.3,0
38,False,False,False,False,False,False,False,True,False,10.599999999999966,54150.8,0
40,False,False,False,False,False,False,False,True,False,10.599999999999966,68249.6,0
42,False,False,False,False,False,False,False,True,False,10.5,63792.3,0
44,False,False,False,False,False,False,False,False,True,10.600000000000025,52258.5,0
47,False,False,False,False,False,False,False,False,True,10.600000000000025,65318.4,0
50,False,False,False,False,False,False,False,True,False,10.600000000000025,55792.00000000001,0
52,False,False,False,False,False,False,False,True,False,10.5,57827.0,0
54,False,False,False,False,False,False,False,True,False,10.5,55949.4,0
56,False,False,False,False,False,False,False,True,False,10.5,69046.8,0
58,False,False,False,False,False,False,False,True,False,10.399999999999975,72483.40000000001,0
60,False,False,False,False,False,False,False,True,False,10.5,41962.8,0
62,False,False,False,False,False,False,True,False,False,10.5,56340.8,0
67,False,False,False,False,False,False,False,False,True,10.600000000000025,83034.90000000001,0
70,False,False,False,False,False,False,False,False,True,10.599999999999966,48600.0,0
73,False,False,False,False,False,False,False,False,True,10.5,48721.600000000006,0
76,False,False,False,False,False,False,False,False,True,10.5,67075.5,0
79,False,False,False,False,False,False,False,True,False,10.599999999999966,66528.0,0
81,False,False,False,False,False,False,False,True,False,10.599999999999966,62897.100000000006,0
83,False,False,False,False,False,False,False,True,False,10.5,59014.0,0
85,False,False,False,False,False,False,False,True,False,10.5,69501.59999999999,0
87,False,False,False,False,False,False,False,False,True,10.5,63620.2,0
90,False,False,False,False,False,False,False,True,False,10.5,63831.1,0
92,False,False,False,False,False,False,False,True,False,10.5,71092.3,0
94,False,False,False,False,False,False,False,True,False,10.5,72731.2,0
96,False,False,False,False,False,False,False,False,True,10.5,66085.90000000001,0
99,False,False,False,False,False,False,False,True,False,10.599999999999966,43226.4,0
101,False,False,False,False,False,False,False,True,False,10.600000000000025,64434.5,0
103,False,False,False,False,False,False,False,True,False,10.599999999999966,48053.4,0
105,False,False,False,False,False,False,False,False,True,10.699999999999989,62745.0,0
108,False,False,False,False,False,False,False,True,False,10.699999999999989,58426.8,0
110,False,False,False,False,False,False,False,False,True,10.699999999999989,74112.5,0
113,False,False,False,False,False,False,False,False,True,10.800000000000011,50053.2,0
116,False,False,False,False,False,False,True,False,False,10.800000000000011,63465.8,0
121,False,False,False,False,False,False,False,False,True,10.800000000000011,53022.2,0
124,False,False,False,False,False,False,False,True,False,10.800000000000011,55477.5,0
126,False,False,False,False,False,False,False,False,True,10.800000000000011,61388.00000000001,0
129,False,False,False,False,False,False,False,True,False,10.900000000000034,52427.5,0
131,False,False,False,False,False,False,False,False,True,10.800000000000011,58635.6,0
134,False,False,False,False,False,False,False,False,True,10.800000000000011,56427.6,0
137,False,False,False,False,False,False,False,True,False,10.900000000000034,56202.0,0
139,False,False,False,False,False,False,False,False,True,10.900000000000034,59736.0,0
142,False,False,False,False,False,False,False,True,False,10.900000000000034,56721.600000000006,0
144,False,False,False,False,False,False,False,True,False,10.900000000000034,45335.7,0
146,False,False,False,False,False,False,False,False,True,11.0,56624.4,0
149,False,False,False,False,False,False,False,True,False,11.0,57634.2,0
151,False,False,False,False,False,False,False,False,True,11.0,55848.600000000006,0
154,False,False,False,False,False,False,False,True,False,11.0,73127.09999999999,0
156,False,False,False,False,False,False,False,False,True,11.0,63640.5,0
159,False,False,False,False,False,False,False,True,False,11.0,66873.6,0
161,False,False,False,False,False,False,False,True,False,11.0,50006.600000000006,0
163,False,False,False,False,False,False,False,False,True,11.0,53856.00000000001,0
166,False,False,False,False,False,False,False,True,False,11.099999999999966,62881.50000000001,0
168,False,False,False,False,False,False,True,False,False,11.099999999999966,67354.40000000001,0
173,False,False,False,False,False,False,False,True,False,11.0,66021.2,0
175,False,False,False,False,False,False,False,True,False,11.099999999999966,36678.4,0
177,False,False,False,False,False,False,False,True,False,11.100000000000025,48217.2,0
179,False,False,False,False,False,False,False,True,False,11.100000000000025,68115.0,0
181,False,False,False,False,False,False,False,True,False,11.0,55003.2,0
183,False,False,False,False,False,False,False,False,True,11.0,56883.2,0
186,False,False,False,False,False,False,False,True,False,11.0,54074.6,0
188,False,False,False,False,False,False,False,True,False,11.099999999999966,58219.9,0
190,False,False,False,False,False,False,False,False,True,11.099999999999966,61564.8,0
193,False,False,False,False,False,False,False,False,True,11.199999999999989,61295.0,0
196,False,False,False,False,False,False,False,False,True,11.199999999999989,56651.9,0
199,False,False,False,False,False,False,False,True,False,11.299999999999956,56906.4,0
201,False,False,False,False,False,False,False,True,False,11.199999999999989,61880.0,0
203,False,False,False,False,False,False,False,False,True,11.299999999999956,65087.0,0
206,False,False,False,False,False,False,False,True,False,11.199999999999989,59579.1,0
208,False,False,False,False,False,False,False,True,False,11.300000000000011,66551.09999999999,0
210,False,False,False,False,False,False,False,False,True,11.299999999999956,46935.0,0
213,False,False,False,False,False,False,False,False,True,11.399999999999975,43163.100000000006,0
0,False,False,False,False,False,False,False,True,False,11.399999999999975,52124.6,0
2,False,False,False,False,False,False,False,False,True,11.399999999999975,43431.2,0
5,False,False,False,False,False,False,False,True,False,11.399999999999975,53424.0,0
7,False,False,False,False,False,False,False,False,True,11.399999999999975,63802.4,0
10,False,False,False,False,False,False,False,False,True,11.399999999999975,83553.59999999999,0
13,False,False,False,False,False,False,False,True,False,11.299999999999956,63960.4,0
15,False,False,False,False,False,False,False,False,True,11.299999999999956,41894.7,0
18,False,False,False,False,False,False,False,True,False,11.399999999999975,57605.600000000006,0
20,False,False,False,False,False,False,False,True,False,11.400000000000034,61212.8,0
22,False,False,False,False,False,False,False,True,False,11.399999999999975,61264.4,0
24,False,False,False,False,False,False,False,True,False,11.5,51810.0,0
26,False,False,False,False,False,False,False,True,False,11.400000000000034,45292.5,0
28,False,False,False,False,False,False,False,True,False,11.300000000000011,61810.2,0
30,False,False,False,False,False,False,False,True,False,11.399999999999975,48988.0,0
32,False,False,False,False,False,False,False,False,True,11.5,73267.59999999999,0
35,False,False,False,False,False,False,False,True,False,11.5,59076.9,0
37,False,False,False,False,False,False,True,False,False,11.5,60223.1,0
42,False,False,False,False,False,False,False,True,False,11.5,70858.6,0
44,False,False,False,False,False,False,False,True,False,11.5,64138.9,0
46,False,False,False,False,False,False,False,True,False,11.600000000000025,70329.0,0
48,False,False,False,False,False,False,False,False,True,11.599999999999966,51651.6,0
51,False,False,False,False,False,False,False,True,False,11.5,57139.2,0
53,False,False,False,False,False,False,False,True,False,11.5,65086.2,0
55,False,False,False,False,False,False,False,True,False,11.5,59491.0,0
57,False,False,False,False,False,False,False,True,False,11.5,64994.8,0
59,False,False,False,False,False,False,False,True,False,11.399999999999975,53054.4,0
61,False,False,False,False,False,False,True,False,False,11.399999999999975,68306.40000000001,0
66,False,False,False,False,False,False,False,True,False,11.400000000000034,68395.8,0
68,False,False,False,False,False,False,False,False,True,11.5,63081.5,0
71,False,False,False,False,False,False,False,False,True,11.5,70129.40000000001,0
74,False,False,False,False,False,False,False,True,False,11.5,55998.0,0
76,False,False,False,False,False,False,False,False,True,11.5,73656.2,0
79,False,False,False,False,False,False,False,True,False,11.5,50912.0,0
81,False,False,False,False,False,False,False,True,False,11.5,60112.0,0
83,False,False,False,False,False,False,False,True,False,11.5,49496.7,0
85,False,False,False,False,False,False,False,True,False,11.300000000000011,51771.2,0
87,False,False,False,False,False,False,True,False,False,11.299999999999956,71194.2,0
92,False,False,False,False,False,False,False,True,False,11.199999999999989,64930.49999999999,0
94,False,False,False,False,False,False,False,False,True,11.299999999999956,72419.0,0
97,False,False,False,False,False,False,True,False,False,11.300000000000011,42503.600000000006,0
102,False,False,False,False,False,False,True,False,False,11.300000000000011,60860.8,0
107,False,False,False,False,False,False,False,True,False,11.300000000000011,58812.00000000001,0
109,False,False,False,False,False,False,False,True,False,11.300000000000011,53834.5,0
111,False,False,False,False,False,False,False,True,False,11.200000000000044,72727.2,0
113,False,False,False,False,False,False,False,True,False,11.399999999999975,72754.5,0
115,False,False,False,False,False,False,False,False,True,11.300000000000011,52552.5,0
118,False,False,False,False,False,False,False,False,True,11.300000000000011,81891.2,0
121,False,False,False,False,False,False,False,True,False,11.399999999999975,44354.7,0
123,False,False,False,False,False,False,True,False,False,11.300000000000011,71502.59999999999,0
128,False,False,False,False,False,False,False,True,False,11.300000000000011,62365.6,0
130,False,False,False,False,False,False,False,False,True,11.199999999999989,61023.600000000006,0
133,False,False,False,False,False,False,False,True,False,11.199999999999989,58420.5,0
135,False,False,False,False,False,False,False,False,True,11.199999999999989,51934.3,0
138,False,False,False,False,False,False,False,False,True,11.199999999999989,55420.99999999999,0
141,False,False,False,False,False,False,True,False,False,11.199999999999989,54366.6,0
146,False,False,False,False,False,False,False,False,True,11.400000000000034,71725.0,0
149,False,False,False,False,False,False,False,True,False,11.400000000000034,48124.8,0
151,False,False,False,False,False,False,False,False,True,11.300000000000011,70060.8,0
154,False,False,False,False,False,False,False,True,False,11.300000000000011,61885.99999999999,0
156,False,False,False,False,False,False,False,True,False,11.399999999999975,51993.0,0
158,False,False,False,False,False,False,False,True,False,11.399999999999975,57355.2,0
162,False,False,False,False,False,False,False,False,True,11.400000000000034,49028.0,0
165,False,False,False,False,False,False,False,False,True,11.400000000000034,51210.0,0
168,False,False,False,False,False,False,False,True,False,11.400000000000034,76428.0,0
170,False,False,False,False,False,False,False,False,True,11.399999999999975,67796.59999999999,0
173,False,False,False,False,False,False,False,True,False,11.5,78481.6,0
175,False,False,False,False,False,False,False,True,False,11.600000000000025,69215.2,0
177,False,False,False,False,False,False,False,True,False,11.599999999999966,54706.0,0
179,False,False,False,False,False,False,False,True,False,11.600000000000025,65148.0,0
181,False,False,False,False,False,False,False,False,True,11.5,66883.3,0
184,False,False,False,False,False,False,False,False,True,11.600000000000025,49818.0,0
187,False,False,False,False,False,False,False,True,False,11.5,45919.8,0
189,False,False,False,False,False,False,False,True,False,11.600000000000025,72474.0,0
191,False,False,False,False,False,False,False,True,False,11.5,50512.0,0
193,False,False,False,False,False,False,True,False,False,11.399999999999975,49484.5,0
198,False,False,False,False,False,False,False,False,True,11.399999999999975,47569.4,0
201,False,False,False,False,False,False,False,True,False,11.400000000000034,66738.0,0
203,False,False,False,False,False,False,False,True,False,11.399999999999975,60912.4,0
205,False,False,False,False,False,False,False,True,False,11.399999999999975,63159.8,0
207,False,False,False,False,False,False,False,True,False,11.399999999999975,49525.0,0
209,False,False,False,False,False,False,False,False,True,11.399999999999975,47575.0,0
0,False,False,False,False,False,False,False,True,False,11.400000000000034,57796.100000000006,0
2,False,False,False,False,False,False,False,False,True,11.300000000000011,56278.4,0
5,False,False,False,False,False,False,False,True,False,11.400000000000034,33688.9,0
7,False,False,False,False,False,False,False,True,False,11.400000000000034,52842.8,0
9,False,False,False,False,False,False,False,False,True,11.5,77830.5,0
12,False,False,False,False,False,False,False,False,True,11.399999999999975,71070.0,0
15,False,False,False,False,False,False,False,True,False,11.399999999999975,68348.5,0
17,False,False,False,False,False,False,False,True,False,11.300000000000011,61199.99999999999,0
19,False,False,False,False,False,False,False,True,False,11.400000000000034,41979.0,0
21,False,False,False,False,False,False,False,True,False,11.400000000000034,54279.5,0
23,False,False,False,False,False,False,False,False,True,11.400000000000034,59706.9,0
26,False,False,False,False,False,False,False,True,False,11.399999999999975,72036.0,0
28,False,False,False,False,False,False,False,False,True,11.399999999999975,62046.600000000006,0
31,False,False,False,False,False,False,False,True,False,11.300000000000011,50972.9,0
33,False,False,False,False,False,False,True,False,False,11.399999999999975,67905.3,0
38,False,False,False,False,False,False,False,True,False,11.299999999999956,52124.0,0
40,False,False,False,False,False,False,False,True,False,11.199999999999989,66444.0,0
42,False,False,False,False,False,False,False,False,True,11.199999999999989,46496.8,0
45,False,False,False,False,False,False,False,True,False,11.299999999999956,52371.9,0
47,False,False,False,False,False,False,False,False,True,11.299999999999956,63548.1,0
50,False,False,False,False,False,False,True,False,False,11.299999999999956,78075.90000000001,0
55,False,False,False,False,False,False,False,False,True,11.300000000000011,52290.9,0
58,False,False,False,False,False,False,False,True,False,11.199999999999989,57001.6,0
60,False,False,False,False,False,False,False,True,False,11.199999999999989,67071.4,0
62,False,False,False,False,False,False,False,True,False,11.199999999999989,51639.3,0
66,False,False,False,False,False,False,False,True,False,11.199999999999989,84433.5,0
68,False,False,False,False,False,False,False,False,True,11.199999999999989,55825.0,0
71,False,False,False,False,False,False,False,True,False,11.100000000000025,54870.3,0
73,False,False,False,False,False,False,False,False,True,11.100000000000025,49514.4,0
76,False,False,False,False,False,False,False,False,True,11.199999999999989,62495.2,0
79,False,False,False,False,False,False,False,False,True,11.200000000000044,69909.9,0
82,False,False,False,False,False,False,False,True,False,11.199999999999989,65070.0,0
84,False,False,False,False,False,False,False,True,False,11.199999999999989,62985.00000000001,0
86,False,False,False,False,False,False,False,True,False,11.199999999999989,42736.600000000006,0
88,False,False,False,False,False,False,True,False,False,11.300000000000011,62231.2,0
93,False,False,False,False,False,False,False,True,False,11.299999999999956,58487.0,0
95,False,False,False,False,False,False,False,True,False,11.199999999999989,65182.0,0
97,False,False,False,False,False,False,False,True,False,11.099999999999966,64230.4,0
99,False,False,False,False,False,False,False,False,True,11.099999999999966,53302.2,0
102,False,False,False,False,False,False,False,False,True,11.100000000000025,55614.3,0
105,False,False,False,False,False,False,False,True,False,11.0,62067.50000000001,0
107,False,False,False,False,False,False,False,True,False,11.0,59598.0,0
109,False,False,False,False,False,False,False,False,True,11.099999999999966,68824.2,0
112,False,False,False,False,False,False,False,True,False,11.0,80586.0,0
114,False,False,False,False,False,False,False,True,False,11.099999999999966,54427.0,0
116,False,False,False,False,False,False,False,False,True,11.100000000000025,47775.0,0
119,False,False,False,False,False,False,False,False,True,11.099999999999966,66666.6,0
122,False,False,False,False,False,False,False,False,True,11.0,76151.0,0
125,False,False,False,False,False,False,False,False,True,11.0,74082.59999999999,0
128,False,False,False,False,False,False,False,True,False,10.800000000000011,68567.2,0
130,False,False,False,False,False,False,False,False,True,10.800000000000011,79245.0,0
133,False,False,False,False,False,False,False,False,True,10.800000000000011,42845.4,0
139,False,False,False,False,False,False,False,False,True,10.899999999999975,45644.8,0
142,False,False,False,False,False,False,False,True,False,10.699999999999989,55971.100000000006,0
144,False,False,False,False,False,False,False,False,True,10.800000000000011,34839.0,0
147,False,False,False,False,False,False,False,True,False,10.800000000000011,54829.9,0
151,False,False,False,False,False,False,True,False,False,10.800000000000011,48867.5,0
156,False,False,False,False,False,False,False,True,False,10.800000000000011,49625.4,0
158,False,False,False,False,False,False,False,True,False,10.800000000000011,47933.600000000006,0
160,False,False,False,False,False,False,False,True,False,10.800000000000011,59545.5,0
162,False,False,False,False,False,False,False,True,False,10.700000000000044,55613.8,0
164,False,False,False,False,False,False,False,True,False,10.800000000000011,68401.5,0
166,False,False,False,False,False,False,False,False,True,10.800000000000011,65283.4,0
169,False,False,False,False,False,False,False,True,False,10.800000000000011,48960.0,0
171,False,False,False,False,False,False,False,True,False,10.800000000000011,48349.7,0
173,False,False,False,False,False,False,False,True,False,10.800000000000011,81564.8,0
175,False,False,False,False,False,False,False,True,False,10.900000000000034,76544.0,0
177,False,False,False,False,False,False,False,False,True,10.800000000000011,76632.6,0
180,False,False,False,False,False,False,True,False,False,10.800000000000011,67451.7,0
185,False,False,False,False,False,False,False,True,False,10.800000000000011,68968.0,0
187,False,False,False,False,False,False,False,True,False,10.800000000000011,54905.6,0
189,False,False,False,False,False,False,False,True,False,10.700000000000044,70967.59999999999,0
191,False,False,False,False,False,False,False,True,False,10.700000000000044,56409.5,0
193,False,False,False,False,False,False,False,True,False,10.700000000000044,76010.5,0
195,False,False,False,False,False,False,False,True,False,10.700000000000044,40461.3,0
197,False,False,False,False,False,False,False,True,False,10.600000000000025,46852.0,0
199,False,False,False,False,False,False,False,False,True,10.600000000000025,66061.3,0
205,False,False,False,False,False,False,False,False,True,10.699999999999989,56766.600000000006,0
0,False,False,False,False,False,False,False,True,False,10.699999999999989,58943.5,0
2,False,False,False,False,False,False,True,False,False,10.699999999999989,63144.4,0
7,False,False,False,False,False,False,False,True,False,10.600000000000025,57548.4,0
9,False,False,False,False,False,False,False,True,False,10.5,39198.6,0
11,False,False,False,False,False,False,False,True,False,10.600000000000025,63516.6,0
13,False,False,False,False,False,False,False,True,False,10.5,49779.7,0
15,False,False,False,False,False,False,False,False,True,10.600000000000025,56463.0,0
18,False,False,False,False,False,False,False,True,False,10.800000000000011,83762.0,0
20,False,False,False,False,False,False,False,True,False,10.800000000000011,48933.5,0
22,False,False,False,False,False,False,False,True,False,10.800000000000011,61301.6,0
24,False,False,False,False,False,False,False,True,False,10.900000000000034,56709.4,0
26,False,False,False,False,False,False,True,False,False,10.900000000000034,41127.8,0
31,False,False,False,False,False,False,False,False,True,10.900000000000034,76275.0,0
34,False,False,False,False,False,False,False,False,True,10.800000000000011,60334.8,0
37,False,False,False,False,False,False,False,True,False,10.899999999999975,44498.2,0
39,False,False,False,False,False,False,False,True,False,10.800000000000011,62281.99999999999,0
41,False,False,False,False,False,False,False,False,True,10.800000000000011,65403.8,0
44,False,False,False,False,False,False,False,True,False,10.899999999999975,52679.7,0
46,False,False,False,False,False,False,False,False,True,10.899999999999975,48106.8,0
49,False,False,False,False,False,False,False,True,False,10.800000000000011,68292.5,0
51,False,False,False,False,False,False,False,True,False,10.899999999999975,68020.0,0
53,False,False,False,False,False,False,False,True,False,10.899999999999975,67774.0,0
55,False,False,False,False,False,False,False,False,True,10.799999999999956,59307.2,0
58,False,False,False,False,False,False,False,True,False,10.899999999999975,70486.79999999999,0
60,False,False,False,False,False,False,False,False,True,10.899999999999975,67436.8,0
63,False,False,False,False,False,False,False,True,False,10.899999999999975,68573.0,0
65,False,False,False,False,False,False,False,True,False,11.0,60921.9,0
67,False,False,False,False,False,False,False,True,False,11.0,57216.0,0
69,False,False,False,False,False,False,False,False,True,11.0,46399.5,0
72,False,False,False,False,False,False,False,True,False,11.099999999999966,51846.6,0
74,False,False,False,False,False,False,False,True,False,11.099999999999966,68568.5,0
76,False,False,False,False,False,False,False,True,False,11.099999999999966,54304.4,0
78,False,False,False,False,False,False,True,False,False,11.100000000000025,72278.5,0
83,False,False,False,False,False,False,False,True,False,11.199999999999989,64735.99999999999,0
85,False,False,False,False,False,False,False,True,False,11.199999999999989,52941.3,0
87,False,False,False,False,False,False,False,False,True,11.199999999999989,81216.0,0
90,False,False,False,False,False,False,False,True,False,11.100000000000025,57831.8,0
92,False,False,False,False,False,False,False,True,False,11.100000000000025,71189.2,0
94,False,False,False,False,False,False,False,True,False,11.100000000000025,46739.2,0
96,False,False,False,False,False,False,False,True,False,11.100000000000025,64268.6,0
98,False,False,False,False,False,False,False,False,True,11.0,61294.2,0
101,False,False,False,False,False,False,False,True,False,11.099999999999966,58751.0,0
103,False,False,False,False,False,False,False,True,False,11.100000000000025,50608.8,0
105,False,False,False,False,False,False,True,False,False,11.0,75718.0,0
110,False,False,False,False,False,False,False,True,False,11.0,59629.9,0
112,False,False,False,False,False,False,False,True,False,10.899999999999975,61278.8,0
114,False,False,False,False,False,False,False,True,False,10.900000000000034,56440.8,0
116,False,False,False,False,False,False,False,False,True,11.0,77469.59999999999,0
119,False,False,False,False,False,False,False,False,True,11.0,50846.8,0
122,False,False,False,False,False,False,True,False,False,11.0,72348.90000000001,0
127,False,False,False,False,False,False,False,True,False,11.0,63510.4,0
129,False,False,False,False,False,False,False,True,False,11.0,48696.6,0
131,False,False,False,False,False,False,False,True,False,11.0,46270.4,0
133,False,False,False,False,False,False,False,True,False,11.0,54777.6,0
135,False,False,False,False,False,False,False,True,False,11.0,44697.6,0
137,False,False,False,False,False,False,True,False,False,11.100000000000025,48198.0,0
142,False,False,False,False,False,False,False,True,False,11.099999999999966,77491.1,0
144,False,False,False,False,False,False,False,False,True,11.100000000000025,48117.6,0
147,False,False,False,False,False,False,False,True,False,11.099999999999966,68780.6,0
149,False,False,False,False,False,False,False,True,False,11.100000000000025,66543.2,0
151,False,False,False,False,False,False,False,False,True,11.199999999999989,63910.0,0
154,False,False,False,False,False,False,False,True,False,11.100000000000025,51870.0,0
