Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,power,Total_MF,norm_power,norm_temp_diff,norm_tool_wear,tool_wear_adjusted,norm_tool_wear_adjusted
1354,57.54221915458224,196,False,False,False,True,False,False,True,False,10.948626909632178,77934.95681146417,1,0.7523362363893178,0.7441393132515931,0.7747035573122529,194,0.7803921568627451
1366,55.63293669733211,84,False,True,False,True,False,True,True,False,8.591884816467335,75992.26592101288,2,0.7305115838592404,0.22041884810385692,0.33201581027667987,77,0.3215686274509804
1344,49.35294122262855,59,False,True,False,False,False,False,True,False,8.237191652342853,66303.67514539268,1,0.6216676456787804,0.14159814496508413,0.233201581027668,57,0.24313725490196078
1323,50.612605228797946,94,False,True,False,True,False,False,True,True,8.878991285336776,66990.323525562,2,0.6293816172535657,0.2842202856303985,0.3715415019762846,89,0.3686274509803922
1367,48.37033965303845,120,False,True,False,False,False,True,True,False,8.540679306076871,66131.06911499238,1,0.6197285483902728,0.20903984579486515,0.4743083003952569,113,0.4627450980392157
1353,64.40885296151866,101,False,False,True,False,False,True,False,True,9.28553361303024,87148.68852961519,1,0.855845494729066,0.374563025117834,0.39920948616600793,93,0.3843137254901961
1317,65.56300349055347,22,False,False,True,False,False,False,True,True,10.285316479776451,86337.28282991405,1,0.8467299696890594,0.5967369955058779,0.08695652173913043,17,0.08627450980392157
1334,53.61702330324383,170,False,True,False,False,False,False,False,True,8.300000000000011,71533.01854062082,1,0.6804153358657645,0.15555555555556363,0.6719367588932806,167,0.6745098039215687
1345,58.02047288370797,191,False,False,False,True,False,False,True,False,11.04307093255622,78039.78234192617,1,0.7535138713851162,0.76512687390138,0.7549407114624506,189,0.7607843137254902
1375,51.97639851429387,216,False,True,False,True,False,False,True,False,9.033850557139766,71504.34462864856,2,0.680093206303852,0.3186334571421738,0.8537549407114624,214,0.8588235294117647
1240,75.86173871527109,92,False,False,True,True,False,False,True,True,10.487113855819851,94059.64342013796,2,0.9334848092891195,0.641580856848855,0.36363636363636365,87,0.3607843137254902
1340,55.098984120081234,147,False,False,False,True,True,False,True,False,9.837465056704303,73592.18877775587,2,0.7035485451409209,0.49721445704540185,0.5810276679841897,145,0.5882352941176471
1423,42.15645320240857,202,True,True,False,False,False,False,True,True,8.770212934901163,59698.96100428335,2,0.5474687126942777,0.2600473188669294,0.7984189723320159,197,0.792156862745098
1344,62.4,108,False,True,False,False,False,False,True,True,8.067938048001254,83906.8033290236,1,0.8194253836382711,0.10398623288917386,0.4268774703557312,103,0.4235294117647059
1326,52.50755526508279,132,False,True,False,False,False,False,True,True,7.89622236745862,69643.28944754106,1,0.6591856687915224,0.06582719276858891,0.5217391304347826,127,0.5176470588235295
1433,41.76132342544799,166,True,True,False,False,False,False,True,True,10.0711303204199,59774.438757459546,2,0.5483166477646062,0.5491400712044228,0.6561264822134387,161,0.6509803921568628
1354,66.52339647070079,88,False,False,True,False,False,False,False,True,10.899999999999975,90061.0509470605,1,0.8885636683277669,0.733333333333326,0.34782608695652173,85,0.35294117647058826
1282,60.65479446125354,212,False,True,False,True,False,False,True,True,9.772876676752134,77816.275286196,2,0.7510029398451024,0.48286148372269766,0.8379446640316206,207,0.8313725490196079
1366,56.0919582548396,157,False,True,False,True,False,False,True,False,8.861817074834077,76661.809821143,2,0.7380333996281805,0.28040379440757657,0.6205533596837944,155,0.6274509803921569
1564,35.54111834762728,191,True,False,False,False,True,False,True,False,9.76636537021131,55618.72759249695,2,0.5016303979672427,0.48141452671362556,0.7549407114624506,189,0.7607843137254902
1340,58.25208467184962,185,False,False,False,True,True,False,True,False,10.014267108912271,78032.171531771,2,0.7534283697296931,0.5365038019805054,0.7312252964426877,183,0.7372549019607844
1381,53.24060388111581,104,False,True,False,False,True,True,True,False,9.714809490039723,73445.1019410741,2,0.7018961365574935,0.4699576644532733,0.41106719367588934,97,0.4
1355,55.12339114845897,187,False,True,False,True,False,False,True,True,8.31169557422951,74715.18321341342,2,0.7161645323120671,0.15815457205100783,0.7391304347826086,182,0.7333333333333333
1415,56.44701141101248,216,True,False,False,True,False,False,True,True,10.559310301397838,79865.95677217045,2,0.7740295502279478,0.6576245114217408,0.8537549407114624,211,0.8470588235294118
1346,49.16717087854921,145,False,True,False,True,False,False,True,True,8.695462093057177,66211.1188833061,2,0.6206278465684582,0.24343602067937709,0.5731225296442688,140,0.5686274509803921
1443,53.57617276404127,210,False,False,False,True,False,False,True,False,10.481140731684974,77330.79713584155,1,0.7455489625837125,0.6402534959299935,0.8300395256916996,208,0.8352941176470589
1347,47.44403691944609,113,True,True,False,False,False,False,True,False,8.521253341200168,63943.88413903793,2,0.5951571910251685,0.20472296471115342,0.44664031620553357,111,0.4549019607843137
1376,47.32441748782806,211,True,True,False,False,False,True,False,True,9.032347738338098,65156.22463480919,2,0.6087769131324785,0.31829949740846963,0.83399209486166,203,0.8156862745098039
1358,50.99687480724689,196,False,True,False,True,False,False,True,False,10.551358913546991,69267.03437712029,2,0.6549587296449115,0.6558575363437749,0.7747035573122529,194,0.7803921568627451
1434,46.80358749085165,41,False,True,False,False,True,True,False,True,11.423542566276168,67150.40224025169,2,0.6311799796913246,0.8496761258391451,0.16205533596837945,33,0.14901960784313725
1371,50.53506470536144,220,False,False,False,True,False,False,True,False,10.448049995572186,69329.77682988008,1,0.6556635933147303,0.6328999990160407,0.8695652173913043,218,0.8745098039215686
1561,38.318525578014814,224,True,True,False,False,False,False,True,True,9.69874381177062,59761.48208332589,2,0.5481710893989896,0.46638751372680615,0.8853754940711462,219,0.8784313725490196
2701,9.93692786151118,21,False,False,True,False,False,False,False,True,9.231699006115685,26840.54860517053,1,0.17832947555396628,0.3625997791368217,0.08300395256916997,18,0.09019607843137255
1368,52.77745393629106,200,False,True,False,True,False,False,True,True,9.495360133673593,72202.06633165528,2,0.6879315782268697,0.42119114081635606,0.7905138339920948,195,0.7843137254901961
1382,41.445631786821245,38,True,True,False,False,False,False,True,False,8.55726562746954,57280.40643330344,2,0.5202980941485733,0.21272569499323601,0.15019762845849802,36,0.1607843137254902
1378,48.21131658195426,166,False,True,False,False,False,False,True,True,8.0,66474.25799610191,1,0.6235840140843861,0.0888888888888953,0.6561264822134387,161,0.6509803921568628
1349,55.34760621045629,204,False,False,False,True,False,False,True,False,8.76445043512042,74662.38565023642,1,0.7155713919023208,0.25876676336009746,0.8063241106719368,202,0.8117647058823529
1352,48.01973515743035,30,False,True,False,False,False,False,True,False,8.050165526606035,64954.7752505881,1,0.6065137827319433,0.10003678369023628,0.11857707509881422,28,0.12941176470588237
1374,57.52242380684387,203,False,False,False,True,False,False,True,False,9.60379777652714,79053.13301956102,1,0.7648980944435572,0.4452883947838106,0.8023715415019763,201,0.807843137254902
1338,72.43793910708035,53,False,False,True,False,False,False,True,True,9.92572509618748,96907.70636010094,1,0.9654806272311304,0.516827799152774,0.20948616600790515,48,0.20784313725490197
1294,64.0933390519944,183,False,False,False,True,False,False,True,False,9.666209911729418,82901.6561996735,1,0.8081333211966879,0.45915775816209436,0.7233201581027668,181,0.7294117647058823
2605,12.57196559313974,95,False,False,True,False,False,False,True,False,10.246202154767952,32735.12045655624,1,0.24455050078365825,0.5880449232817669,0.37549407114624506,93,0.3843137254901961
1401,49.28517670619192,54,False,True,False,False,True,False,True,False,9.208235163226703,68881.67341854486,2,0.650629492780259,0.35738559182815927,0.2134387351778656,52,0.2235294117647059
2751,8.288620797588807,36,False,False,True,False,False,False,True,True,9.705598491564595,22794.25158556242,1,0.13287241034586197,0.4679107759032449,0.1422924901185771,31,0.1411764705882353
1391,46.0676955632191,207,True,False,False,False,False,True,True,False,10.07078225287638,64123.64156450575,1,0.5971766287904967,0.5490627228614183,0.8181818181818182,200,0.803921568627451
2322,14.238576312030506,177,False,False,True,False,False,False,True,True,9.364096980667313,33053.60609231375,1,0.24812844433113312,0.3920215512594053,0.6996047430830039,172,0.6941176470588235
1363,47.288098535179856,151,False,True,False,False,False,False,True,True,8.54576682942443,64483.135981349566,1,0.6012152747596948,0.21017040653876706,0.5968379446640316,146,0.592156862745098
1374,54.46759197639431,135,False,True,False,False,False,True,False,True,8.291047944920061,74842.829565545,1,0.7175985418581544,0.15356620998224138,0.5335968379446641,127,0.5176470588235295
1325,68.06295221371947,81,False,False,True,True,False,False,True,True,10.121128702221114,90209.98279375127,2,0.8902368041934186,0.5602508227158034,0.3201581027667984,76,0.3176470588235294
1427,47.31521568226132,122,False,True,False,False,True,False,True,True,8.785870736228377,67366.8912329478,2,0.6336120686383632,0.2635268302729768,0.48221343873517786,117,0.47843137254901963
1332,58.22508858393533,57,False,True,False,False,False,False,True,False,7.799999999999999,77605.63883842414,1,0.7486365997827764,0.044444444444451205,0.22529644268774704,55,0.23529411764705882
1739,28.09646232096535,211,True,False,False,False,False,False,True,True,11.320276087143975,48756.97044131113,1,0.42454378253784963,0.8267280193653247,0.83399209486166,206,0.8274509803921568
2830,5.610339122311797,200,False,False,True,False,False,False,True,False,8.52327957049731,15871.18971625489,1,0.05509708310027784,0.20517323788829608,0.7905138339920948,198,0.796078431372549
1311,66.44320055409867,38,False,False,True,False,False,False,True,True,9.626571494535533,87080.33518762514,1,0.8550775969922028,0.45034922100789787,0.15019762845849802,33,0.14901960784313725
1258,71.21954641280149,123,False,False,True,False,False,False,True,True,9.262168681017018,89621.5218282284,1,0.8836258934390746,0.3693708180037845,0.48616600790513836,118,0.4823529411764706
1429,51.03380708036551,115,False,True,False,False,True,False,True,False,9.420379229250498,72883.12860744425,2,0.6955827941735223,0.4045287176112241,0.45454545454545453,113,0.4627450980392157
1402,52.45581319968503,125,False,False,False,True,True,False,True,False,10.57855251091863,73547.866547817,2,0.7030506186449824,0.6619005579819168,0.49407114624505927,123,0.5019607843137255
1423,42.2438600671622,177,True,True,False,False,False,False,True,False,9.41651512377907,60083.78638496836,2,0.5517919327492469,0.40367002750646214,0.6996047430830039,175,0.7058823529411765
1353,60.1383584543275,94,False,True,False,True,False,False,True,False,8.997644474533985,81352.62830775126,2,0.7907311726270061,0.3105876610075557,0.3715415019762846,92,0.3803921568627451
1298,69.51870309851537,106,False,False,True,False,False,False,True,True,9.896362154163803,90239.8945104793,1,0.8905728395490049,0.5103027009252906,0.4189723320158103,101,0.41568627450980394
1313,54.99909697374809,180,False,True,False,True,False,False,True,True,8.423066808458923,72124.5576273821,2,0.6870608269678129,0.18290373521309927,0.7114624505928854,175,0.7058823529411765
1363,43.88848390168658,72,True,True,False,False,False,False,True,True,8.661953387951868,59850.3875180466,2,0.5491698742444593,0.23598964176708637,0.2845849802371542,67,0.2823529411764706
1256,71.7249604668191,146,False,False,True,False,False,False,True,True,10.802143986662324,90108.54333084093,1,0.8890972090876106,0.711587552591626,0.5770750988142292,141,0.5725490196078431
1359,44.68748208435304,76,False,True,False,False,False,False,True,False,8.317056855411703,60758.08958403233,1,0.5593672156168533,0.15934596786927288,0.30039525691699603,74,0.30980392156862746
2709,9.7,7,False,False,True,False,False,False,False,True,8.994790718937093,26277.699769553776,1,0.17200629757198652,0.3099534930971353,0.02766798418972332,4,0.03529411764705882
1622,28.95868151880588,227,True,False,False,False,True,False,True,False,8.896409789452953,46977.769125352745,2,0.4045558108575852,0.2880910643228823,0.8972332015810277,225,0.9019607843137255
1370,56.78394634590251,180,False,True,False,True,False,False,True,False,10.296321924584962,77829.9098653267,2,0.7511561139570436,0.5991826499077691,0.7114624505928854,178,0.7176470588235294
1369,51.46927187749931,61,False,True,False,False,False,False,True,True,7.900000000000034,70510.3631264996,1,0.6689265811797253,0.06666666666668096,0.24110671936758893,56,0.23921568627450981
1722,28.413663744420017,213,True,False,False,False,False,False,True,True,11.348264448037034,48866.16236660859,1,0.42577047065401913,0.8329476551193375,0.841897233201581,208,0.8352941176470589
1367,45.58039250914441,155,False,True,False,False,False,False,True,True,8.100000000000023,62337.1919194352,1,0.5771072276532486,0.11111111111112229,0.6126482213438735,150,0.6078431372549019
1547,38.64831124685332,225,True,False,False,False,False,False,True,False,10.116593219822576,59759.43538984497,1,0.5481480963565678,0.5592429377383505,0.8893280632411067,223,0.8941176470588236
1371,57.70975573838216,195,False,False,False,True,False,False,True,False,10.729267215146503,79146.79744693634,1,0.7659503429468794,0.6953927144769992,0.7707509881422925,193,0.7764705882352941
1354,56.29074013902356,205,False,False,False,True,False,False,True,False,10.822345398210988,76258.01100959694,1,0.7334970275283433,0.7160767551579956,0.8102766798418972,203,0.8156862745098039
1742,26.370958451306137,135,True,False,False,False,True,False,False,True,9.254539714964368,45789.64946621358,2,0.3912081914023653,0.3676754922143068,0.5335968379446641,132,0.5372549019607843
2802,6.611215559866515,129,False,False,True,False,False,False,True,False,10.325856293422312,18483.511228200987,1,0.08444452564777728,0.6057458429827357,0.5098814229249012,127,0.5176470588235295
1424,41.51313477208707,212,True,True,False,False,False,False,True,False,7.872992234772282,59073.32744185138,2,0.5404401961256639,0.06066494106051381,0.8379446640316206,210,0.8431372549019608
1384,71.00216536885945,88,False,False,True,True,False,False,True,True,11.240084954701496,98235.92559631424,2,0.9804021587298373,0.8089077677114406,0.34782608695652173,83,0.34509803921568627
1305,55.174133782459776,33,False,True,False,True,False,True,True,False,7.919862849091928,72044.76864774614,2,0.686164458551796,0.07108063313154613,0.13043478260869565,26,0.12156862745098039
1362,65.52985155527232,20,False,False,True,False,False,False,True,False,9.77577494018184,89166.64405988992,1,0.8785156881632686,0.4835055422626324,0.07905138339920949,18,0.09019607843137255
1314,54.8941302203839,181,False,True,False,True,False,True,True,False,10.299893126736825,72139.68985528985,2,0.6872308260231005,0.5999762503859608,0.7154150197628458,174,0.7019607843137254
1364,70.98229200873473,112,False,False,True,False,False,False,False,True,10.953985388266208,96787.56397243512,1,0.9641309190105234,0.7453300862813774,0.4426877470355731,109,0.4470588235294118
2638,12.004311155736705,24,False,False,True,False,False,False,True,True,8.999156581944156,31667.90084341805,1,0.2325611012633806,0.31092368487648264,0.09486166007905138,19,0.09411764705882353
1304,61.03628139863432,213,False,True,False,True,False,False,True,True,8.666063589985082,79639.24851540696,2,0.771482655632476,0.23690301999668947,0.841897233201581,208,0.8352941176470589
2738,8.728129525607237,35,False,False,True,False,False,False,True,True,9.319096719376978,23875.567410147447,1,0.1450201700655568,0.3820214931948865,0.1383399209486166,30,0.13725490196078433
1379,50.92878464586089,176,False,True,False,True,False,True,True,False,10.325458424966929,70220.0634371313,2,0.6656652852724899,0.6056574277704283,0.6956521739130435,169,0.6823529411764706
1339,63.74235044536377,199,False,True,False,True,False,False,True,False,8.6421536811509,85291.55270994283,2,0.8349819882573318,0.2315897069224267,0.7865612648221344,197,0.792156862745098
1332,64.83619795585219,29,False,False,True,False,False,False,True,True,9.828467286535632,86354.8507579814,1,0.8469273319805222,0.495214952563475,0.11462450592885376,24,0.11372549019607843
1515,36.38575154674194,67,False,False,False,False,True,False,True,False,9.457124226629004,55153.50410956392,1,0.49640396646764,0.4126942725842253,0.2648221343873518,65,0.27450980392156865
1350,61.13666748130503,157,False,True,False,True,False,False,True,False,9.63231753007448,82557.62152818902,2,0.8042683536918968,0.45162611779433076,0.6205533596837944,155,0.6274509803921569
1371,45.70173373133803,144,False,True,False,False,False,False,False,True,8.100400091847261,62700.8355666577,1,0.5811924870655462,0.11120002041050857,0.5691699604743083,141,0.5725490196078431
1355,53.50853533232874,76,False,True,False,True,False,False,True,False,8.847699261491679,72529.87427050651,2,0.6916142507493969,0.2772665025537103,0.30039525691699603,74,0.30980392156862746
1279,58.84810509787107,197,False,True,False,True,False,False,True,False,10.630229901592989,75310.8454776511,2,0.7228563441727007,0.6733844225762186,0.7786561264822134,195,0.7843137254901961
1385,62.32590308903529,98,False,False,True,False,False,True,False,True,11.033803216909764,86349.14120438784,1,0.8468631894945025,0.7630673815355007,0.38735177865612647,90,0.37254901960784315
1294,66.8362115978499,67,False,False,True,False,False,False,True,True,9.236345391742,86405.30863479356,1,0.8474941877959499,0.363632309276003,0.2648221343873518,62,0.2627450980392157
1301,62.83288562081965,175,False,True,False,True,False,False,True,False,9.305589253214212,81637.3391247725,2,0.793929681810111,0.37901983404760525,0.691699604743083,173,0.6980392156862745
1331,48.023594335591824,88,True,True,False,False,False,False,True,False,8.73211271632655,63932.91101187045,2,0.5950339162989752,0.25158060362812673,0.34782608695652173,86,0.3568627450980392
2808,6.357122021948122,76,False,False,True,False,False,False,True,False,9.78655952424751,17770.151224283552,1,0.07643046932472738,0.48590211649944787,0.30039525691699603,74,0.30980392156862746
1620,31.35613745759125,130,False,False,False,False,True,True,False,False,9.214620847469588,50819.61470843943,1,0.4477160198940323,0.3588046327710224,0.5138339920948617,125,0.5098039215686274
2812,6.23843227441376,62,False,False,True,False,False,False,True,False,10.280783862793111,17440.030610805843,1,0.0727218156641889,0.5957297472873578,0.2450592885375494,60,0.2549019607843137
1366,55.79756517498533,210,False,True,False,True,False,False,True,False,10.137797179193566,76226.9597801875,2,0.7331481906156757,0.5639549287096814,0.8300395256916996,208,0.8352941176470589
1320,67.38473776563042,19,False,False,True,False,False,False,True,False,10.045786703108734,88999.49133162973,1,0.8766378545708716,0.5435081562463857,0.07509881422924901,17,0.08627450980392157
1372,50.680273051727,211,False,True,False,True,False,False,True,False,8.546484632182025,69542.40051110614,2,0.658052258431365,0.21032991826267713,0.83399209486166,209,0.8392156862745098
1402,51.96049701718644,79,False,True,False,False,True,False,True,False,9.011545433594206,72816.35242082039,2,0.6948326145759793,0.3136767630209381,0.31225296442687744,77,0.3215686274509804
1568,35.52182031021058,190,True,False,False,False,True,True,True,False,9.97273436736857,55714.5761896429,2,0.5027071839543946,0.527274303859683,0.7509881422924901,183,0.7372549019607844
1373,62.92080100612448,48,False,False,True,False,False,False,True,True,8.990672483622266,86407.14100774491,1,0.8475147731104563,0.3090383296938404,0.18972332015810275,43,0.18823529411764706
1370,46.72035712171768,158,True,True,False,False,False,True,True,False,8.887276798926454,64026.266944438925,2,0.5960826990981034,0.28606151087254916,0.6245059288537549,151,0.611764705882353
1369,47.39172784614305,74,False,True,False,False,False,False,True,True,8.199999999999989,64894.19251369804,1,0.6058331818250026,0.13333333333333666,0.2924901185770751,69,0.2901960784313726
2853,4.880825988241112,142,False,False,True,False,False,False,True,False,8.99746310764326,13894.865684743996,1,0.03289458784662116,0.3105473572540612,0.5612648221343873,140,0.5686274509803921
2589,12.444032626341317,70,False,False,True,False,False,False,True,True,10.901507340487,32222.892515475083,1,0.23879600999706882,0.7336682978859982,0.2766798418972332,65,0.27450980392156865
1274,64.29077577569481,168,False,True,False,True,False,False,True,False,8.5636556846819,81678.2934961789,2,0.794389772980521,0.21414570770709354,0.6640316205533597,166,0.6705882352941176
1272,63.34989843063954,21,False,True,False,False,False,False,True,False,8.5,80605.47868872754,1,0.7823375157136386,0.20000000000000498,0.08300395256916997,19,0.09411764705882353
1333,53.66198028668797,170,False,True,False,True,False,False,True,True,8.28966995221868,71577.15593785617,2,0.6809111859070542,0.15325998938193464,0.6719367588932806,165,0.6666666666666666
1310,50.74658621286508,76,False,True,False,False,False,False,True,False,8.240705665664125,66474.11661902007,1,0.6235824258205497,0.1423790368142557,0.30039525691699603,74,0.30980392156862746
1354,48.86833123942042,110,False,True,False,False,False,True,True,False,8.495926391239877,66189.7492927423,1,0.6203877754943323,0.1990947536088665,0.43478260869565216,103,0.4235294117647059
1437,55.49694825754308,248,True,True,False,True,False,False,True,True,9.55386568793451,79677.71617467748,3,0.7719148104860099,0.43419237509655956,0.9802371541501976,243,0.9725490196078431
1350,51.06991721618933,19,False,True,False,False,False,False,True,True,7.856639072063134,68981.60117391891,1,0.6517521050032682,0.057030904902925415,0.07509881422924901,14,0.07450980392156863
1327,72.54522800016677,156,False,False,True,False,False,True,False,True,9.714004499729004,96279.17667207072,1,0.958419574897215,0.46977877771755794,0.616600790513834,148,0.6
1361,51.113668519385385,198,False,True,False,True,False,False,True,False,8.460971450256102,69582.46167887673,2,0.658502315139223,0.19132698894580544,0.782608695652174,196,0.788235294117647
1381,47.19997595026192,210,True,True,False,False,True,False,True,True,8.857153164173434,65196.11416202992,3,0.6092250415894865,0.27936736981632265,0.8300395256916996,205,0.8235294117647058
2563,12.8,101,False,False,True,False,False,True,True,False,10.081593769429492,32812.12646172977,1,0.24541560460120446,0.5514652820954431,0.39920948616600793,94,0.38823529411764707
1312,52.83408700873768,34,False,True,False,False,False,False,True,False,8.531825982524602,69333.83019137014,1,0.6557091297438835,0.20707244056102747,0.13438735177865613,32,0.1450980392156863
1296,63.97080579251061,65,False,True,False,True,False,False,True,False,8.535402896255306,82941.6335536599,2,0.8085824363205163,0.20786731027896174,0.25691699604743085,63,0.26666666666666666
1322,52.40535982700883,80,False,True,False,False,False,False,True,False,8.452009935128272,69296.72020384484,1,0.6552922272983549,0.18933554113962112,0.31620553359683795,78,0.3254901960784314
1279,70.53278672525914,141,False,False,True,False,False,False,True,False,9.88479041268716,90243.4654085975,1,0.8906129558696368,0.5077312028193698,0.5573122529644269,139,0.5647058823529412
1331,58.6235892977829,181,False,False,False,True,True,False,True,False,9.85665908578906,78015.75778193431,2,0.7532439737515876,0.5014797968420144,0.7154150197628458,179,0.7215686274509804
1350,48.06873394524645,33,False,True,False,False,False,False,True,True,8.007816513688388,64935.30875229069,1,0.6062950914499661,0.09062589193075926,0.13043478260869565,28,0.12941176470588237
1352,44.364425331440245,131,False,True,False,False,False,False,True,False,8.109616887626823,60011.10979961566,1,0.5509754666659439,0.11324819725041113,0.5177865612648221,129,0.5254901960784314
1304,69.25301139381136,156,False,False,True,True,False,False,True,False,9.21987927267927,90346.31329358368,2,0.8917683735247611,0.35997317170650733,0.616600790513834,154,0.6235294117647059
1334,50.550989257573086,106,False,True,False,False,False,False,True,False,8.092085939415297,67479.26982242173,1,0.6348745564994758,0.10935243098118319,0.4189723320158103,104,0.42745098039215684
1565,37.23687633035812,222,True,False,False,False,False,True,True,False,9.760248798515711,58019.0190497884,1,0.5285958443405098,0.4800552885590482,0.8774703557312253,215,0.8627450980392157
1447,59.549997950076175,162,False,False,True,False,False,False,True,False,8.983334016641246,86167.09947111965,1,0.8448180892708491,0.3074075592536138,0.6403162055335968,160,0.6470588235294118
1517,37.6073616629342,200,True,False,False,False,True,False,True,False,9.432975134845387,57056.065196684845,2,0.5177777912216207,0.40732780774342164,0.7905138339920948,198,0.796078431372549
1364,54.37019855714369,82,False,True,False,True,False,False,True,True,7.800538131249682,74162.05307076959,2,0.7099505364435276,0.044564029166602945,0.3241106719367589,77,0.3215686274509804
1295,68.12798037301378,20,False,False,True,False,False,False,True,False,9.562003271164366,88270.44123911201,1,0.8684475320525404,0.43600072692541664,0.07905138339920949,18,0.09019607843137255
1302,61.92869977975355,139,False,True,False,True,False,True,True,False,9.464050403785146,80664.53636211761,2,0.7830009836937009,0.41423342306336797,0.549407114624506,132,0.5372549019607843
1379,47.107788153942806,54,False,True,False,False,True,False,True,True,9.17663553817158,64986.8882461219,2,0.6068745477783384,0.35036345292702065,0.2134387351778656,49,0.21176470588235294
1335,50.34928371292688,161,False,True,False,True,False,False,True,False,8.318433508113678,67209.6421271668,2,0.6318454947015602,0.15965189069193395,0.6363636363636364,159,0.6431372549019608
2738,8.76452251043712,136,False,False,True,False,False,False,True,False,11.215740962288168,23996.657933665854,1,0.14638052987033282,0.8034979916195899,0.5375494071146245,134,0.5450980392156862
2672,10.915894762180075,67,False,False,True,False,False,False,False,True,9.960736802288457,29165.96216527795,1,0.20445372578210466,0.5246081782863244,0.2648221343873518,64,0.27058823529411763
1289,64.34882801936682,98,False,True,False,True,False,False,True,False,8.724414009683406,82938.60937584506,2,0.8085484619860904,0.24986977992965,0.38735177865612647,96,0.396078431372549
1374,57.56073390026079,198,False,False,False,True,False,False,True,False,10.282201700782387,79099.48301333279,1,0.7654188013217396,0.5960448223960859,0.782608695652174,196,0.788235294117647
2856,4.810805103011172,159,False,False,True,False,False,False,True,False,11.169113192211896,13726.081829160275,1,0.03099842978107027,0.793136264935974,0.6284584980237155,157,0.6352941176470588
1308,68.1077307815512,222,True,False,True,True,False,True,False,True,9.5,89016.17708408686,3,0.8768253062912506,0.4222222222222243,0.8774703557312253,214,0.8588235294117647
1279,68.27376786077859,113,False,False,True,False,False,False,True,True,9.54072462425148,87272.8751617585,1,0.8572406369561336,0.43127213872255304,0.44664031620553357,108,0.44313725490196076
1321,50.7707850135176,103,False,True,False,False,False,False,True,True,8.098498364874407,67097.67847148291,1,0.6305876683055501,0.1107774144165411,0.40711462450592883,98,0.403921568627451
2667,11.10102179050581,54,False,False,True,False,False,False,False,True,8.402724774682136,29609.10427306017,1,0.20943208984986758,0.17838328326270222,0.2134387351778656,51,0.2196078431372549
1519,35.959286526827235,198,True,False,False,False,True,False,True,False,8.679048702436337,54650.795642720346,2,0.4907564197237315,0.23978860054141257,0.782608695652174,196,0.788235294117647
1343,53.20441319067245,204,False,True,False,True,False,False,True,True,8.50866813024318,71437.43261525665,2,0.6793415007960205,0.20192625116515603,0.8063241106719368,199,0.8
1377,51.067828502164936,170,False,True,False,True,False,False,True,False,8.33616594285575,70333.07159175763,2,0.6669348458185899,0.1635924317457277,0.6719367588932806,168,0.6784313725490196
1353,56.155758599174014,111,False,True,False,False,False,False,True,False,8.4288482801652,75978.9660012479,1,0.7303621693903842,0.1841885067033829,0.43873517786561267,109,0.4470588235294118
1330,56.89796591689324,98,False,True,False,False,False,False,True,False,8.397965916893218,75682.38218390048,1,0.727030276091524,0.17732575930960934,0.38735177865612647,96,0.396078431372549
1375,55.24926267379878,118,False,True,False,True,False,True,True,False,8.802905529410658,75975.42263137976,2,0.7303223623286752,0.2673123398690393,0.466403162055336,111,0.4549019607843137
1382,50.31066556326471,230,False,False,False,True,False,False,True,False,8.878214130607931,69554.46552393935,1,0.6581877996613927,0.2840475845795442,0.9090909090909091,228,0.9137254901960784
1299,65.09292904239729,211,False,True,False,True,False,False,True,True,9.497643014132432,84562.74178660726,2,0.8267943526226023,0.42169844758498704,0.83399209486166,206,0.8274509803921568
2507,12.9363183438456,12,False,False,True,False,False,False,True,False,9.541990293386732,32432.534299698986,1,0.2411511757720055,0.4315533985303868,0.04743083003952569,10,0.058823529411764705
1478,35.80282811835812,216,True,False,False,False,True,False,True,False,9.797343747540046,52883.74919966065,2,0.47090499878289,0.4882986105644558,0.8537549407114624,214,0.8588235294117647
2324,15.479248555449225,205,True,False,True,False,False,False,True,False,10.994071015842636,35867.38073974481,2,0.2797390594217604,0.7542380035205835,0.8102766798418972,203,0.8156862745098039
1380,53.38041480968383,221,False,False,False,True,False,False,True,False,11.20927945894717,73687.09732975067,1,0.7046147704367723,0.8020621019882572,0.8735177865612648,219,0.8784313725490196
1394,48.19590125432066,50,False,True,False,False,True,True,False,True,10.39588240752524,67093.98038250349,2,0.6305461230924656,0.6213072016722752,0.1976284584980237,42,0.1843137254901961
1424,54.35211749170298,210,False,False,False,True,False,False,True,False,10.362766218161488,77314.71363503337,1,0.7453682767019127,0.6139480484803301,0.8300395256916996,208,0.8352941176470589
1379,47.24107012840312,194,True,True,False,False,False,True,True,False,9.21806814465661,65145.44085671353,2,0.6086557655988921,0.3595706988125831,0.766798418972332,187,0.7529411764705882
1598,31.85773318630334,182,True,False,False,False,True,True,False,True,10.095619845618524,50885.218811896855,2,0.4484530320299018,0.5545821879152278,0.7193675889328063,174,0.7019607843137254
1285,60.53573633627938,208,False,False,False,True,True,False,True,False,9.734294534511756,77842.17096048908,2,0.7512938580226963,0.47428767433594715,0.8221343873517787,206,0.8274509803921568
1326,67.16115884338123,48,True,False,True,True,False,True,True,False,9.669196258489192,89095.25622380733,3,0.8777137001964569,0.45982139077537765,0.18972332015810275,41,0.1803921568627451
