Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure(2),Machine Failure
1335,67.41292901198017,50,True,False,True,True,False,False,False,True,False,8.727302280926112,1,1
1309,59.90783834396946,191,True,False,True,False,True,False,False,True,False,9.461184762096972,1,1
1269,63.33574416185616,185,True,False,False,False,True,False,False,True,False,9.107564431146166,1,1
1376,49.727010336447854,164,True,False,True,False,False,False,False,True,True,7.9490996554517555,1,1
1431,62.479491016056,19,True,False,False,True,False,False,False,True,True,9.922436377007028,1,1
1308,60.6018852964538,183,True,False,False,False,True,True,False,True,False,9.955006336279245,1,1
1301,53.70723732642679,46,True,False,True,False,False,False,False,True,False,8.378925813981214,1,1
1623,34.772468938912105,223,True,True,False,False,False,False,True,True,False,9.607690983932995,1,1
1328,57.902618790818664,92,True,False,True,False,False,False,False,True,True,8.445573581400836,1,1
1363,53.15505333192166,212,True,False,False,False,True,False,False,True,False,10.81673369430417,1,1
1287,62.456796316403256,220,True,False,True,False,True,False,False,True,False,9.068001534831987,1,1
1381,50.8462292286569,225,True,False,False,False,True,False,False,True,False,8.909245845731377,1,1
1348,55.54208887870788,6,True,False,True,True,False,False,False,True,True,8.347634650737945,1,1
1336,57.18951574390749,187,True,False,True,False,True,False,False,True,False,8.98165255183813,1,1
1669,29.40107630463411,201,True,True,False,False,False,True,False,True,True,9.616846050772356,1,1
1351,48.106224449144676,190,True,False,True,False,False,False,False,True,True,8.154319110940193,1,1
1309,63.09187937141205,77,True,False,True,True,False,False,False,True,True,8.874040900995904,1,1
1364,52.810460745642246,216,True,False,False,False,True,False,False,True,False,10.401463322304936,1,1
1277,65.68154540605347,171,True,False,False,True,True,False,True,True,False,9.297281819798227,1,1
1359,46.96670050394112,67,True,False,True,False,False,False,False,True,True,8.420199969458077,1,1
1333,67.82326323814387,150,True,False,True,True,False,False,False,True,True,10.033993616383999,1,1
1366,48.90151891459837,225,True,True,False,False,True,False,False,True,True,11.399999999999975,1,1
1324,47.12783311452909,212,True,False,True,False,True,False,False,True,False,8.510864478482208,1,1
1329,48.726670526190716,74,True,False,True,False,False,False,False,True,False,8.5,1,1
1359,58.959233280453304,190,True,False,False,False,True,False,False,True,False,10.000620300697863,1,1
1295,61.467628813654194,114,True,False,True,False,False,False,True,False,True,8.490309272194615,1,1
1284,69.59106615814788,101,True,False,True,True,False,False,False,True,True,8.563688719382624,1,1
1370,53.22262803174461,227,True,False,False,False,True,False,False,True,False,11.399999999999975,1,1
1301,55.17354947801635,20,True,False,True,False,False,False,True,False,False,7.7529010439673005,1,1
1356,50.53434688893389,9,True,False,True,False,False,True,True,False,True,8.833170677897742,1,1
2860,4.615366250734723,144,True,False,False,True,False,False,False,True,False,10.212293000587822,1,1
1255,71.58677809714284,137,True,False,False,True,False,False,False,True,True,10.117689910857116,1,1
1288,61.960619353742416,205,True,False,False,False,True,False,False,True,False,11.142477414969676,1,1
1294,68.33465885545884,112,True,False,True,True,False,False,False,True,True,10.017517801384376,1,1
1356,53.021068884640165,212,True,False,False,False,True,False,False,True,False,11.100000000000025,1,1
1311,58.10874836937618,40,True,False,True,False,False,False,False,True,False,8.5,1,1
1541,35.01544741487908,34,False,False,False,False,False,True,True,True,False,9.223267549390343,1,1
1304,53.50684062939182,45,True,False,True,False,False,False,False,True,True,8.054795485623133,1,1
1512,35.97295647528268,207,True,True,False,False,False,False,False,True,False,9.798952038606513,1,1
1454,49.98384652594095,208,True,True,False,False,True,False,False,True,False,10.027003625411078,1,1
1373,47.56109410995669,61,True,False,True,False,False,False,False,True,True,8.199999999999989,1,1
1307,54.244114554421145,86,True,False,True,False,False,False,False,True,True,7.738292479124875,1,1
1708,27.693362043504553,206,True,True,False,False,False,True,False,True,False,10.684279948818173,1,1
1327,51.09279343923833,207,True,False,True,False,True,False,False,True,False,9.375537974489648,1,1
1575,37.355510760804414,218,True,True,False,False,False,True,False,True,False,9.822687051633153,1,1
1241,70.42621219146473,200,True,False,True,True,True,False,False,True,True,10.665389838871397,1,1
1287,61.93692202668951,209,True,False,False,False,True,False,False,True,False,11.047688106758052,1,1
1360,47.78084848102631,8,True,False,True,False,False,False,False,False,True,7.9,1,1
1347,47.19600144803345,143,True,False,True,False,False,False,False,True,True,8.464645114579579,1,1
1292,61.66228397073321,200,True,False,False,False,True,False,False,True,True,10.962283970733235,1,1
1543,39.91590419413288,185,True,True,False,False,False,True,False,True,True,10.026096607750908,1,1
1265,68.55593938226383,193,True,False,True,True,True,False,False,True,False,9.170140130353182,1,1
1350,48.94472269296643,33,True,False,True,False,False,False,False,True,False,7.939662664788115,1,1
1359,55.12043631972835,64,True,False,True,False,False,False,False,True,True,8.046957546485594,1,1
1287,67.34704286407043,4,True,False,True,True,False,False,False,True,False,9.297726818257969,1,1
1365,46.82836026968063,27,True,False,True,False,False,False,False,True,False,8.106966891400523,1,1
1549,35.78432982412406,206,True,True,False,False,False,False,True,False,True,10.902901884421505,1,1
1203,70.27988797326788,25,True,False,True,True,False,False,False,True,True,10.35731839643574,1,1
2750,8.326407067377925,15,True,False,False,True,False,False,False,True,False,9.701298831425763,1,1
1334,57.387406157387986,161,True,False,True,True,False,False,False,False,True,8.773425769673512,1,1
1476,45.12568825584465,245,True,True,False,False,True,False,False,True,False,9.942961050514898,1,1
1263,67.78771319906141,197,True,False,True,False,True,False,False,True,False,7.918772409072928,1,1
1358,53.19663608912782,210,True,False,False,False,True,False,False,True,False,10.80144167608809,1,1
1649,30.5,218,True,True,False,False,False,False,False,True,True,9.70830212509814,1,1
2685,10.477441810047795,101,True,False,False,True,False,False,False,False,True,8.6556449852981,1,1
1373,59.63079794922051,31,True,False,True,True,False,False,False,True,True,9.105703396115688,1,1
2565,12.774486913608179,121,True,False,False,True,False,False,False,True,False,10.834017448522438,1,1
1296,54.59986690345396,49,True,False,True,True,False,False,False,True,False,8.60798757765571,1,1
2478,13.394711100023317,169,True,False,False,True,False,False,False,True,False,10.403525933317823,1,1
1369,52.01936179761631,218,True,False,False,False,True,False,False,True,False,10.85806382023837,1,1
1352,56.870016621243025,192,True,False,True,False,True,False,False,True,False,8.752230225042922,1,1
1259,68.82932201286108,98,True,False,False,True,False,False,False,True,True,10.737309277329816,1,1
1440,49.91848952579218,223,True,False,False,False,True,False,False,True,False,10.49159567009446,1,1
2683,11.258001256896584,127,True,False,False,True,False,False,False,True,False,9.251665619252858,1,1
1359,45.79209476124494,172,True,False,True,False,False,False,False,True,False,8.139209476124519,1,1
1359,48.84922979243048,38,True,False,True,False,False,False,False,True,False,8.495976105945466,1,1
1298,57.790661700837916,20,True,False,True,False,False,False,True,True,False,7.972701231667141,1,1
1378,53.5493361277705,209,True,False,False,False,True,False,False,True,False,9.063394955552901,1,1
1611,31.475789956985146,231,True,True,False,False,False,False,True,True,False,9.044091967590091,1,1
1382,52.8436705040743,218,True,False,False,False,True,False,False,True,False,9.300000000000011,1,1
1383,53.65817083557603,216,True,False,False,False,True,False,False,True,False,9.300000000000011,1,1
1374,54.689269788216905,122,True,False,True,False,False,False,False,True,True,8.359513192144613,1,1
1335,52.76276000048454,170,True,False,True,False,False,False,False,True,True,8.216276000048447,1,1
1328,54.187814279907116,206,True,True,False,False,True,False,False,True,True,9.813555031345684,1,1
2679,10.684687015342716,87,True,False,False,True,False,False,False,True,True,7.813329021615946,1,1
1329,53.572746633129725,200,True,True,True,False,False,False,False,True,True,8.342417788956771,1,1
1336,71.40515001758482,32,True,False,False,True,False,False,False,True,False,11.625438661142283,1,1
1283,66.41451013649575,13,True,False,True,True,False,False,False,True,False,9.42134572106751,1,1
1349,50.05652153188132,131,True,False,True,False,False,False,False,False,True,8.400000000000034,1,1
1344,49.204991072850184,159,True,False,True,False,False,False,False,True,False,8.37763913686529,1,1
1359,51.28370724846693,226,True,False,False,False,True,False,False,True,False,10.563665869094942,1,1
1361,57.658454975763924,55,True,False,True,True,False,False,False,False,True,8.09119772945819,1,1
1326,50.84314293127829,79,True,False,True,False,False,False,False,True,True,8.5,1,1
2563,12.8,86,True,False,False,True,False,False,True,True,False,9.653372699268134,1,1
1353,54.465898632843626,99,True,False,True,False,False,False,True,True,False,8.399999999999977,1,1
1340,47.82381821540184,109,True,False,True,False,False,False,False,True,True,8.400000000000018,1,1
1365,45.690633099214516,69,True,False,True,False,False,False,False,False,True,8.557734172519618,1,1
1336,66.87225320956817,193,True,False,False,True,True,False,False,True,False,8.69923819869527,1,1
1377,51.44892776140667,218,True,False,False,False,True,False,False,True,False,9.929356656844023,1,1
1399,57.28152996636793,199,True,False,False,False,True,False,False,True,False,10.718470033632105,1,1
1389,50.05283573914316,129,True,False,True,False,False,True,False,True,True,10.09671293298814,1,1
1344,48.41072283951568,100,True,False,True,False,False,False,False,True,False,8.400000000000006,1,1
1376,46.7362192513282,209,True,False,True,False,True,False,False,True,True,8.638652338725253,1,1
1479,39.439003473446846,179,True,False,False,True,False,True,False,True,False,10.341028767368048,1,1
1599,36.47287405631095,223,True,True,False,False,False,False,True,True,False,9.435711369601561,1,1
1345,59.55634683193318,203,True,False,False,False,True,False,False,True,True,10.411777112941294,1,1
1263,63.15483311759975,210,True,False,False,False,True,False,False,True,False,10.008723450527231,1,1
1323,44.63837992392513,206,True,True,True,False,False,False,False,True,True,11.320540025358266,1,1
2680,10.62474747586436,90,True,False,False,True,False,False,False,False,True,10.367727271722083,1,1
1371,59.52216355439384,211,True,False,False,False,True,False,False,True,False,11.033306255874042,1,1
1407,63.55916067556726,190,True,False,False,True,True,False,False,True,False,9.719406342323087,1,1
1218,74.60820167558683,4,True,False,False,True,False,False,False,True,False,10.8794807294048,1,1
1264,66.75404314015118,197,True,False,True,False,True,False,False,True,False,8.237842406448353,1,1
1374,61.59151880141968,92,True,False,True,True,False,False,False,True,False,10.18250105759003,1,1
1510,48.15925798496634,229,True,True,False,False,True,False,False,True,False,9.365771922221645,1,1
1334,50.344161926641576,208,True,False,True,False,True,False,False,True,True,9.0586985613082,1,1
2368,13.977258618916114,205,True,True,False,True,False,False,False,True,True,8.397413041242066,1,1
1313,51.75009301354071,76,True,False,True,False,False,False,False,True,True,8.40000000000001,1,1
1510,35.099062049698915,206,True,True,False,False,False,False,False,True,False,9.222951739123081,1,1
1245,58.85439418747889,86,True,False,True,False,False,False,False,True,True,8.46508788374957,1,1
1370,44.023757285594726,31,True,False,True,False,False,False,False,True,False,8.2623767367064,1,1
1399,55.5163139498133,217,True,False,False,False,True,False,False,True,False,10.64184302509334,1,1
1627,32.65551476357089,195,True,True,False,False,False,True,True,False,False,9.111452755930797,1,1
1697,28.73725634102072,217,True,True,False,False,False,False,False,True,True,11.413137182948942,1,1
1375,50.19114526353944,175,True,False,True,False,False,False,False,True,True,7.970842323042433,1,1
1713,29.96203554920584,218,True,True,False,False,False,False,False,True,True,8.973557913912636,1,1
1437,49.668113213822366,232,True,True,False,False,True,False,False,True,True,10.811908803671818,1,1
1324,51.833571843964606,139,True,False,True,False,False,False,False,True,False,7.758741516379269,1,1
1363,47.565079293658115,29,True,False,True,False,False,False,False,True,False,8.05545380087552,1,1
1358,56.01040552880326,193,True,False,True,False,True,False,False,True,True,8.95647904489467,1,1
1707,30.405362839037142,218,True,True,False,False,False,False,False,False,True,8.664354068445707,1,1
1340,60.29592893219275,108,True,False,True,False,False,False,False,True,False,8.100581581115316,1,1
1319,58.83783678379197,89,True,False,True,False,False,False,False,True,False,7.899971639259594,1,1
1444,42.546223052891484,219,True,True,False,False,False,False,False,True,False,7.837414160292987,1,1
1402,58.38322707775509,128,True,False,False,True,False,True,False,True,True,9.71281760559532,1,1
1399,46.040295107987184,209,True,True,False,False,False,True,True,True,False,9.343881956805106,1,1
1463,40.94543870749854,214,True,True,False,False,False,False,False,True,False,10.45456129250146,1,1
1263,61.307684361153605,21,True,False,True,False,False,False,True,True,False,8.383491431961966,1,1
1670,30.258024050895678,226,True,True,False,False,False,True,False,True,True,9.75967067514929,1,1
1349,49.45222891594191,6,True,False,True,False,False,False,False,True,True,7.881406690595156,1,1
1264,66.0885891978681,148,True,False,True,True,False,False,True,True,False,9.618328799558931,1,1
1373,47.98805723587734,65,True,False,True,False,False,False,False,True,True,8.220185025154526,1,1
1361,56.845601674955645,109,True,False,True,False,False,False,True,True,False,8.467905783826112,1,1
1296,60.88384810197324,122,True,False,True,False,False,False,True,False,True,8.421629188467467,1,1
1402,49.742907926843706,207,True,True,False,False,True,True,False,True,False,8.79479903917047,1,1
1423,60.888783697760765,120,True,False,False,True,False,False,False,True,True,10.214189228290573,1,1
1298,63.97313634402238,58,True,False,True,True,False,False,False,True,False,8.536568172011192,1,1
1358,54.64642194990863,61,True,False,True,False,False,False,False,True,True,7.730947966605796,1,1
1525,38.505606241771694,212,True,True,False,False,False,False,False,True,False,10.757708582436091,1,1
2854,4.864856642600858,163,True,False,False,True,False,False,False,True,False,11.15753071944268,1,1
2597,12.358034456748802,94,True,False,False,True,False,False,True,True,False,10.573344890752901,1,1
2620,12.053910484843941,99,True,False,False,True,False,False,False,True,True,11.009057722924892,1,1
1357,51.51285224031039,152,True,False,True,False,False,False,False,True,False,8.375566615165285,1,1
1359,48.39666450845588,64,True,False,True,False,False,False,False,False,True,8.226698296451858,1,1
1239,60.18957713404524,217,True,False,True,True,True,False,False,True,True,9.070738146509555,1,1
1358,55.65981560791096,193,True,False,True,False,True,False,False,True,True,8.93715519098722,1,1
1404,55.132333075631216,93,True,False,False,True,False,True,True,True,False,10.543288005874267,1,1
1573,36.579340985421055,206,True,True,False,False,False,True,False,True,False,9.85502745894078,1,1
2526,13.073742526448807,145,True,False,False,True,False,False,False,True,False,9.964990035265073,1,1
2869,4.3403246294468,127,True,False,False,True,False,False,False,True,False,11.269930436547124,1,1
2365,13.947486796550457,201,True,False,False,True,False,False,False,True,True,8.449244217730019,1,1
1363,49.560319916519894,213,True,False,True,False,True,False,False,True,True,9.53634038112759,1,1
1374,48.38467528324606,221,True,True,False,False,True,False,False,True,True,11.39999999999998,1,1
1372,64.16535204680392,87,True,False,True,True,False,False,False,True,False,9.883210009503854,1,1
1383,53.517306123668675,63,True,False,True,True,False,False,False,True,False,9.35941261343152,1,1
1265,68.62184427491412,192,True,False,True,True,True,False,False,True,False,9.289592748281855,1,1
1255,71.64727098701863,140,True,False,False,True,False,False,False,True,True,10.311267158459643,1,1
1298,65.47780642317284,228,True,False,True,False,True,False,False,True,False,7.894322701515459,1,1
1563,39.9256883552911,27,True,False,False,True,False,True,True,True,False,9.668259647734526,1,1
1457,58.24422932630077,208,True,False,False,True,True,False,False,True,True,10.728845865260153,1,1
1378,47.71984053168704,244,True,True,False,False,True,False,True,True,False,9.007723588257495,1,1
2566,12.8,118,True,False,False,True,False,False,True,True,False,9.585548595469566,1,1
1394,47.27894538008577,209,True,True,False,False,True,False,True,True,False,9.489724689507444,1,1
2678,11.452353851272562,127,True,False,False,True,False,False,False,True,True,9.197309884259937,1,1
1526,36.79489623848978,209,True,True,False,False,False,False,False,True,False,8.91960579946066,1,1
2670,11.03267456204567,78,True,False,False,True,False,False,False,False,True,7.871453655719932,1,1
1575,38.0681758272128,225,True,True,False,False,False,False,False,True,False,9.677690307481612,1,1
2258,14.884525503418278,154,True,True,False,True,False,False,False,True,True,10.53308436086259,1,1
1362,55.10231348562819,153,True,False,True,False,False,False,False,True,False,8.300000000000011,1,1
1354,56.38219134357,101,True,False,True,False,False,False,True,True,False,8.323287709254764,1,1
1412,60.050526972994064,211,True,False,False,True,True,False,False,True,False,9.887443538607775,1,1
1313,55.17259895813224,188,True,False,True,False,True,False,False,True,False,9.228766493022029,1,1
1377,44.955928942320554,26,True,False,True,False,False,False,False,True,False,8.5,1,1
1317,65.04295566438601,20,True,False,True,True,False,False,False,True,True,10.416696646973381,1,1
1558,33.92502425620394,202,True,True,False,False,False,True,False,True,True,10.884359839872552,1,1
1346,53.32950095556966,107,True,False,True,False,False,False,False,True,False,8.165254995077756,1,1
1308,54.211723134034145,15,True,False,True,False,False,False,True,True,False,8.070603824737177,1,1
1452,50.739782266245406,208,True,True,False,True,True,False,False,True,True,9.483813008127562,1,1
1363,57.438160471476486,43,True,False,True,True,False,False,False,True,True,8.717095834121922,1,1
1280,65.86394178779184,12,True,False,True,True,False,False,True,True,False,9.531682251104318,1,1
2704,10.25200108611616,8,True,False,False,True,False,False,False,True,True,8.946000090509711,1,1
1510,31.03890233448536,208,True,True,False,False,False,False,False,True,False,9.401144186308427,1,1
1375,47.9072438252846,175,True,False,True,False,False,False,False,True,False,8.209208061664244,1,1
1418,62.604242024711475,18,True,False,False,True,False,True,False,True,True,10.039261344908326,1,1
1424,47.59342600434629,214,True,True,False,False,False,False,False,True,True,9.300000000000011,1,1
1443,46.63905986778676,235,True,True,False,False,True,False,False,True,True,8.153716606527999,1,1
1257,69.5841456926277,121,True,False,False,True,False,False,False,True,False,9.692072846313817,1,1
1305,61.43619246219772,214,True,False,True,False,True,False,False,True,False,8.517027245955516,1,1
2556,12.900965681550668,153,True,False,False,True,False,False,False,True,False,9.992274547594667,1,1
1364,49.79296441987629,214,True,False,True,False,True,False,False,True,True,9.225243739569008,1,1
1692,30.427490833748223,217,True,True,False,False,False,False,False,True,True,8.902399171230437,1,1
2742,8.595511095127545,163,True,False,False,True,False,False,False,True,True,10.407033606758223,1,1
1365,53.544239664848504,154,True,False,True,False,False,False,False,True,False,8.381016795816233,1,1
1392,58.54014071220116,193,True,False,False,False,True,False,False,True,False,9.932482410974838,1,1
1365,59.80612549424343,205,True,False,False,False,True,False,False,True,False,9.207611446412683,1,1
1336,71.05033061885673,36,True,False,False,True,False,False,False,True,False,11.125465872025433,1,1
1285,61.6422956010099,216,True,False,False,False,True,False,False,True,False,10.663770967592438,1,1
1226,64.64828938480606,181,True,False,False,False,True,False,False,True,False,10.265526256537395,1,1
1368,47.26521629785351,135,True,False,True,False,False,False,True,False,True,8.389854869972861,1,1
1236,71.83558788858012,191,True,False,False,True,True,False,False,False,True,10.327278118053068,1,1
1543,36.94097441379961,203,True,True,False,False,False,False,False,False,True,9.39221792005927,1,1
1379,54.622768697148146,206,True,False,False,False,True,False,False,True,False,9.327275399816019,1,1
1378,51.40310285315765,217,True,False,False,False,True,False,False,True,False,9.15139216990257,1,1
1340,60.13022220079688,206,True,False,False,False,True,False,False,True,True,10.419555546755893,1,1
1303,63.129559695973185,41,True,False,True,True,False,False,False,True,False,9.340233724365735,1,1
1305,69.39912202505933,53,True,False,True,True,False,False,False,True,False,8.95353583711827,1,1
1358,56.992041993559,194,True,False,False,False,True,False,False,True,False,9.038408398711798,1,1
1494,45.474339382744326,232,True,True,False,False,False,False,False,True,False,8.367609041511951,1,1
2642,11.881137483455348,21,True,False,False,True,False,False,False,False,True,8.959431258272305,1,1
1415,38.56388107149636,198,True,True,False,False,True,False,False,True,True,9.605161433638271,1,1
1445,62.87160803672561,133,True,False,False,True,False,False,False,True,False,9.30000000000001,1,1
1325,61.15364067629907,90,True,False,True,False,False,False,False,True,True,7.939916179191141,1,1
1271,61.26378212962307,192,True,False,False,False,True,False,False,True,False,10.655685133578586,1,1
1354,45.19331251151709,169,True,False,True,False,False,False,False,True,False,7.89331251151711,1,1
1334,66.11179779785404,155,True,False,True,True,False,False,False,False,True,9.863974724731774,1,1
2702,10.514785396143862,11,True,False,False,True,False,False,False,True,True,8.96789878301202,1,1
1308,55.08746094101981,42,True,False,True,False,False,False,False,True,True,8.15992072662056,1,1
1500,49.102394507678056,221,True,True,False,False,True,False,False,True,False,11.860478901535613,1,1
1383,53.47240943484439,217,True,False,False,False,True,False,False,True,False,9.285823270538273,1,1
1375,54.76648737349353,123,True,False,True,False,False,False,False,True,True,8.410991582329027,1,1
1366,54.49830066725888,30,True,False,True,False,False,False,False,True,False,8.50003267947579,1,1
1427,62.16278184497025,27,True,False,False,True,False,False,False,True,False,10.105827232544657,1,1
1612,35.559917479881335,218,True,True,False,False,False,False,True,True,False,10.503010394506099,1,1
1353,46.44047526957775,6,True,False,True,False,False,False,False,True,True,7.967023763478867,1,1
1372,62.282197133214964,29,True,False,True,True,False,False,False,True,True,9.235322558685407,1,1
1311,54.08813341866883,86,True,False,True,False,False,False,False,True,False,8.299946659480495,1,1
1369,50.99263041452084,13,True,False,True,False,False,False,False,True,True,7.984749244485494,1,1
1357,53.33500145057056,209,True,False,False,False,True,False,False,True,False,10.742142235469771,1,1
1359,47.92837091846637,67,True,False,True,False,False,False,False,True,True,8.361916914032303,1,1
1337,67.48966375588839,170,True,False,False,True,True,True,False,True,False,10.0872274740477,1,1
1430,38.81753353607951,221,True,True,False,False,False,False,False,True,False,10.117685895551745,1,1
1238,68.07397761227254,190,True,False,True,False,True,False,False,True,True,8.621932836817619,1,1
1338,57.67101719999696,204,True,False,False,False,True,False,False,True,False,10.423960360001104,1,1
1365,57.57593121733415,90,True,False,True,True,False,False,False,True,True,8.836835134084119,1,1
1458,56.02101931156533,108,True,False,False,True,False,True,False,True,False,10.927578930111942,1,1
1374,51.76189443898333,159,True,False,True,False,False,False,False,False,True,7.921708987088758,1,1
1437,49.287695624735555,37,True,False,False,True,False,True,True,True,False,11.234595320539949,1,1
1288,61.81029481628758,213,True,False,False,False,True,False,False,True,True,10.855147408143823,1,1
1343,57.01158044049947,203,True,False,False,False,True,False,False,True,False,9.276944743483606,1,1
1562,36.97921595691116,212,True,True,False,False,False,False,False,True,True,9.822013848036152,1,1
1310,56.738294535296475,40,True,False,True,False,False,False,False,True,True,8.402690372837718,1,1
1351,48.39789186480087,190,True,False,True,False,False,False,False,True,True,8.14371302309815,1,1
1629,30.91831706612773,162,False,False,False,False,False,True,True,False,True,9.289312768595758,1,1
1361,64.89532653594497,167,True,False,True,True,True,False,False,True,False,9.279397350502101,1,1
1394,46.43468856169392,210,True,True,False,False,False,False,True,False,False,9.533672140423448,1,1
1362,55.7865826354206,216,True,False,False,False,True,False,False,True,False,10.274014939369765,1,1
1381,62.41037426010697,95,True,False,False,True,False,False,True,True,False,11.155187130053463,1,1
1375,49.543191284668964,64,True,False,True,True,False,False,False,True,True,8.399916842369326,1,1
1399,57.76299106169691,193,True,False,False,False,True,False,False,True,False,10.237008938303097,1,1
1335,59.59060390763833,185,True,False,True,False,True,False,False,True,True,9.726226260417304,1,1
1560,34.133595515737376,200,True,True,False,False,False,True,False,True,True,10.75400280266415,1,1
1331,47.71318320733928,56,True,False,True,False,False,False,True,True,False,7.922954622629964,1,1
1418,56.17222448992321,211,True,True,False,True,True,False,False,True,True,9.536876072171685,1,1
1330,47.07693141026101,53,True,False,True,False,False,False,False,True,False,7.800000000000011,1,1
1520,42.46888662280401,218,True,True,False,False,True,False,False,True,False,10.76466700657941,1,1
1269,66.3411654514308,191,True,False,False,True,True,False,False,True,False,10.909920018039065,1,1
1475,39.09874889058674,186,True,True,False,False,False,True,False,True,False,10.335848333151395,1,1
1384,56.411334890419376,202,True,False,False,False,True,False,False,True,False,10.800000000000011,1,1
1505,37.678582624013515,50,True,False,False,True,False,True,False,True,True,9.430109775066013,1,1
1453,41.24802207724371,208,True,True,False,False,False,False,False,True,False,9.801126944151322,1,1
1403,43.42362722732548,206,True,True,False,False,False,False,True,False,True,9.46432137071881,1,1
1351,49.05050923677784,33,True,False,True,False,False,False,False,True,False,7.932106483087301,1,1
1227,65.87514276544373,159,True,False,True,False,True,False,False,True,False,8.932178644023718,1,1
1306,58.15788916463181,197,True,False,True,False,True,False,False,True,True,8.307108309325901,1,1
1446,56.40333657082034,137,True,False,False,True,False,True,False,True,False,9.507893229733748,1,1
1307,54.44060318290178,43,True,False,True,False,False,False,False,True,True,8.06479458572085,1,1
1377,48.307833507854674,171,True,False,True,False,False,False,False,True,True,8.0,1,1
1400,57.40049923220973,201,True,False,False,True,True,False,False,True,False,10.782732006942577,1,1
2673,11.468522678089364,112,True,False,False,True,False,False,False,True,True,9.252014529878151,1,1
1541,41.90550175664855,172,True,True,False,False,False,True,False,True,False,10.808492587143805,1,1
1330,61.9695695035784,161,True,False,True,True,False,False,True,False,True,8.735915078311386,1,1
1455,52.47357555080939,210,True,False,False,False,True,False,False,True,False,9.920272494660585,1,1
1424,59.279642136177564,121,True,False,False,True,False,True,False,True,True,10.217260706961808,1,1
1353,48.590508513099266,35,True,False,True,False,False,False,False,True,False,8.245254256549618,1,1
1257,70.70190731493778,121,True,False,False,True,False,False,False,True,True,9.325914249486765,1,1
1278,58.05905711873923,147,True,False,True,True,False,False,True,True,False,7.957046300428819,1,1
1336,69.51295645304556,50,True,False,False,True,False,False,False,True,False,8.959165911109661,1,1
1368,47.632125040432854,30,True,False,True,False,False,False,False,True,False,8.215105778561416,1,1
1302,67.6276595617797,112,True,False,True,True,False,False,False,False,True,10.943064902425471,1,1
1362,60.1704224020053,205,True,False,False,False,True,False,False,True,False,9.7408448040106,1,1
1266,68.82882609257582,191,True,False,True,True,True,False,False,True,False,9.664747292793669,1,1
1320,54.50761284339729,229,True,False,True,False,True,False,False,True,False,9.68679540975353,1,1
1270,66.37003569085431,175,True,False,False,True,True,False,True,True,False,9.199999999999989,1,1
1381,65.05293360324532,135,True,False,False,True,False,False,False,True,True,10.836403720322275,1,1
2801,6.640044782398955,195,True,False,False,True,False,False,False,True,True,11.050733891824336,1,1
2585,12.462493117587234,58,True,False,False,True,False,False,False,True,False,11.049972470348932,1,1
1370,51.24446683176562,152,True,False,True,False,False,False,False,True,True,8.46963112211771,1,1
1286,64.67863156644394,14,True,False,True,True,False,False,False,True,False,8.829584485341044,1,1
1348,46.25808675697692,148,True,False,True,False,False,False,False,True,False,8.493126662740137,1,1
1353,48.57745430497284,35,True,False,True,False,False,False,False,True,False,8.238727152486408,1,1
1692,29.065777353543382,216,True,True,False,False,False,False,False,False,True,11.268445292913215,1,1
1466,48.620073431190036,199,True,False,False,False,True,True,False,True,False,10.400000000000016,1,1
1734,27.147020185965843,225,True,True,False,False,False,False,False,True,True,11.42859019538802,1,1
1398,54.14278322955721,217,True,True,False,False,True,False,False,True,True,10.59756011500095,1,1
1487,47.44908548415015,70,True,False,False,True,False,True,False,True,False,10.465840179872995,1,1
1456,60.849242542155764,110,True,False,False,True,False,False,False,True,False,10.541247935010972,1,1
1362,54.36419359428757,214,True,False,False,False,True,False,False,True,False,10.753173284783726,1,1
1394,46.58049236258302,210,True,True,False,False,False,False,True,False,False,9.57012309064572,1,1
1364,50.84050482117429,29,True,False,True,False,False,False,False,True,False,8.2654169757163,1,1
1382,49.84404348513791,233,True,True,False,False,True,False,True,True,False,8.800000000000002,1,1
1395,52.607105245174914,211,True,True,False,False,True,False,True,True,False,10.879872803121206,1,1
1607,35.90895798777294,222,True,True,False,False,False,False,True,True,False,9.854792308421686,1,1
1355,51.51595481188499,125,True,False,True,False,False,False,False,True,True,8.400000000000034,1,1
1496,42.788535709798175,212,True,True,False,False,True,False,False,True,False,10.597707141959651,1,1
1290,57.33570057629474,216,True,False,True,False,True,False,False,True,False,10.193620327283739,1,1
1401,54.946858571526526,203,True,True,False,False,True,True,False,True,False,10.557912109494893,1,1
1445,62.73008825949372,135,True,False,False,True,False,False,False,True,False,9.278075904450812,1,1
1335,52.99149538702922,168,True,False,True,False,False,False,False,True,True,8.239149538702918,1,1
1377,45.8486268600785,25,True,False,True,False,False,False,False,True,False,8.5,1,1
1513,48.68002905249642,228,True,True,False,False,True,False,False,True,False,9.671051513532396,1,1
1242,74.40252603104301,86,True,False,False,True,False,False,False,True,True,10.252847329268421,1,1
1207,67.22118551090723,193,True,False,False,False,True,False,False,True,True,9.893700185693406,1,1
2712,9.578256086287574,6,True,False,False,True,False,False,False,True,True,9.41741163327784,1,1
1494,37.285351214050515,206,True,True,False,False,False,False,False,True,False,9.584863271001511,1,1
